time,l_leg_ankle_pitch_joint,l_leg_ankle_roll_joint,r_leg_ankle_pitch_joint,r_leg_ankle_roll_joint
2.054000,-0.146675,-0.010167,-0.146675,-0.010167
2.056000,-0.145747,-0.010542,-0.145747,-0.010542
2.058000,-0.144819,-0.010918,-0.144819,-0.010918
2.060000,-0.143893,-0.011293,-0.143893,-0.011293
2.062000,-0.142968,-0.011668,-0.142968,-0.011668
2.064000,-0.142044,-0.012043,-0.142044,-0.012043
2.066000,-0.141121,-0.012418,-0.141121,-0.012418
2.068000,-0.140199,-0.012793,-0.140199,-0.012793
2.070000,-0.139279,-0.013168,-0.139279,-0.013168
2.072000,-0.138359,-0.013543,-0.138359,-0.013543
2.074000,-0.137442,-0.013917,-0.137442,-0.013917
2.076000,-0.136525,-0.014292,-0.136525,-0.014292
2.078000,-0.135610,-0.014666,-0.135610,-0.014666
2.080000,-0.134697,-0.015040,-0.134697,-0.015040
2.082000,-0.133784,-0.015414,-0.133784,-0.015414
2.084000,-0.132874,-0.015788,-0.132874,-0.015788
2.086000,-0.131965,-0.016161,-0.131965,-0.016161
2.088000,-0.131057,-0.016535,-0.131057,-0.016535
2.090000,-0.130151,-0.016908,-0.130151,-0.016908
2.092000,-0.129247,-0.017281,-0.129247,-0.017281
2.094000,-0.128345,-0.017654,-0.128345,-0.017654
2.096000,-0.127444,-0.018027,-0.127444,-0.018027
2.098000,-0.126545,-0.018400,-0.126545,-0.018400
2.100000,-0.125647,-0.018772,-0.125647,-0.018772
2.102000,-0.124752,-0.019144,-0.124752,-0.019144
2.104000,-0.123858,-0.019516,-0.123858,-0.019516
2.106000,-0.122967,-0.019888,-0.122967,-0.019888
2.108000,-0.122077,-0.020260,-0.122077,-0.020260
2.110000,-0.121189,-0.020631,-0.121189,-0.020631
2.112000,-0.120304,-0.021003,-0.120304,-0.021003
2.114000,-0.119420,-0.021374,-0.119420,-0.021374
2.116000,-0.118538,-0.021745,-0.118538,-0.021745
2.118000,-0.117659,-0.022115,-0.117659,-0.022115
2.120000,-0.116781,-0.022486,-0.116781,-0.022486
2.122000,-0.115906,-0.022856,-0.115906,-0.022856
2.124000,-0.115033,-0.023226,-0.115033,-0.023226
2.126000,-0.114162,-0.023596,-0.114162,-0.023596
2.128000,-0.113294,-0.023965,-0.113294,-0.023965
2.130000,-0.112428,-0.024334,-0.112428,-0.024334
2.132000,-0.111564,-0.024704,-0.111564,-0.024704
2.134000,-0.110703,-0.025072,-0.110703,-0.025072
2.136000,-0.109844,-0.025441,-0.109844,-0.025441
2.138000,-0.108987,-0.025809,-0.108987,-0.025809
2.140000,-0.108133,-0.026177,-0.108133,-0.026177
2.142000,-0.107282,-0.026545,-0.107282,-0.026545
2.144000,-0.106433,-0.026912,-0.106433,-0.026912
2.146000,-0.105586,-0.027280,-0.105586,-0.027280
2.148000,-0.104743,-0.027647,-0.104743,-0.027647
2.150000,-0.103901,-0.028013,-0.103901,-0.028013
2.152000,-0.103063,-0.028380,-0.103063,-0.028380
2.154000,-0.102227,-0.028746,-0.102227,-0.028746
2.156000,-0.101394,-0.029112,-0.101394,-0.029112
2.158000,-0.100564,-0.029477,-0.100564,-0.029477
2.160000,-0.099737,-0.029843,-0.099737,-0.029843
2.162000,-0.098912,-0.030208,-0.098912,-0.030208
2.164000,-0.098091,-0.030572,-0.098091,-0.030572
2.166000,-0.097272,-0.030937,-0.097272,-0.030937
2.168000,-0.096457,-0.031301,-0.096457,-0.031301
2.170000,-0.095644,-0.031665,-0.095644,-0.031665
2.172000,-0.094834,-0.032028,-0.094834,-0.032028
2.174000,-0.094027,-0.032391,-0.094027,-0.032391
2.176000,-0.093224,-0.032754,-0.093224,-0.032754
2.178000,-0.092423,-0.033117,-0.092423,-0.033117
2.180000,-0.091626,-0.033479,-0.091626,-0.033479
2.182000,-0.090832,-0.033841,-0.090832,-0.033841
2.184000,-0.090041,-0.034202,-0.090041,-0.034202
2.186000,-0.089253,-0.034563,-0.089253,-0.034563
2.188000,-0.088469,-0.034924,-0.088469,-0.034924
2.190000,-0.087687,-0.035285,-0.087687,-0.035285
2.192000,-0.086910,-0.035645,-0.086910,-0.035645
2.194000,-0.086135,-0.036005,-0.086135,-0.036005
2.196000,-0.085364,-0.036364,-0.085364,-0.036364
2.198000,-0.084596,-0.036723,-0.084596,-0.036723
2.200000,-0.083832,-0.037082,-0.083832,-0.037082
2.202000,-0.083071,-0.037440,-0.083071,-0.037440
2.204000,-0.082314,-0.037798,-0.082314,-0.037798
2.206000,-0.081561,-0.038156,-0.081561,-0.038156
2.208000,-0.080810,-0.038513,-0.080810,-0.038513
2.210000,-0.080064,-0.038870,-0.080064,-0.038870
2.212000,-0.079321,-0.039227,-0.079321,-0.039227
2.214000,-0.078582,-0.039583,-0.078582,-0.039583
2.216000,-0.077846,-0.039938,-0.077846,-0.039938
2.218000,-0.077114,-0.040294,-0.077114,-0.040294
2.220000,-0.076386,-0.040649,-0.076386,-0.040649
2.222000,-0.075662,-0.041003,-0.075662,-0.041003
2.224000,-0.074942,-0.041357,-0.074942,-0.041357
2.226000,-0.074225,-0.041711,-0.074225,-0.041711
2.228000,-0.073512,-0.042064,-0.073512,-0.042064
2.230000,-0.072803,-0.042417,-0.072803,-0.042417
2.232000,-0.072098,-0.042769,-0.072098,-0.042769
2.234000,-0.071397,-0.043121,-0.071397,-0.043121
2.236000,-0.070700,-0.043473,-0.070700,-0.043473
2.238000,-0.070007,-0.043824,-0.070007,-0.043824
2.240000,-0.069318,-0.044175,-0.069318,-0.044175
2.242000,-0.068633,-0.044525,-0.068633,-0.044525
2.244000,-0.067952,-0.044875,-0.067952,-0.044875
2.246000,-0.067275,-0.045225,-0.067275,-0.045225
2.248000,-0.066603,-0.045573,-0.066603,-0.045573
2.250000,-0.065934,-0.045922,-0.065934,-0.045922
2.252000,-0.065270,-0.046270,-0.065270,-0.046270
2.254000,-0.064610,-0.046618,-0.064610,-0.046618
2.256000,-0.063954,-0.046965,-0.063954,-0.046965
2.258000,-0.063302,-0.047312,-0.063302,-0.047312
2.260000,-0.062655,-0.047658,-0.062655,-0.047658
2.262000,-0.062012,-0.048003,-0.062012,-0.048003
2.264000,-0.061373,-0.048349,-0.061373,-0.048349
2.266000,-0.060739,-0.048694,-0.060739,-0.048694
2.268000,-0.060109,-0.049038,-0.060109,-0.049038
2.270000,-0.059483,-0.049382,-0.059483,-0.049382
2.272000,-0.058862,-0.049725,-0.058862,-0.049725
2.274000,-0.058246,-0.050068,-0.058246,-0.050068
2.276000,-0.057634,-0.050410,-0.057634,-0.050410
2.278000,-0.057026,-0.050752,-0.057026,-0.050752
2.280000,-0.056423,-0.051094,-0.056423,-0.051094
2.282000,-0.055825,-0.051434,-0.055825,-0.051434
2.284000,-0.055231,-0.051775,-0.055231,-0.051775
2.286000,-0.054641,-0.052115,-0.054641,-0.052115
2.288000,-0.054057,-0.052454,-0.054057,-0.052454
2.290000,-0.053477,-0.052793,-0.053477,-0.052793
2.292000,-0.052901,-0.053131,-0.052901,-0.053131
2.294000,-0.052331,-0.053469,-0.052331,-0.053469
2.296000,-0.051765,-0.053806,-0.051765,-0.053806
2.298000,-0.051204,-0.054143,-0.051204,-0.054143
2.300000,-0.050647,-0.054479,-0.050647,-0.054479
2.302000,-0.050096,-0.054814,-0.050096,-0.054814
2.304000,-0.049549,-0.055150,-0.049549,-0.055150
2.306000,-0.049007,-0.055484,-0.049007,-0.055484
2.308000,-0.048470,-0.055818,-0.048470,-0.055818
2.310000,-0.047938,-0.056152,-0.047938,-0.056152
2.312000,-0.047411,-0.056484,-0.047411,-0.056484
2.314000,-0.046888,-0.056817,-0.046888,-0.056817
2.316000,-0.046371,-0.057149,-0.046371,-0.057149
2.318000,-0.045858,-0.057480,-0.045858,-0.057480
2.320000,-0.045351,-0.057810,-0.045351,-0.057810
2.322000,-0.044848,-0.058141,-0.044848,-0.058141
2.324000,-0.044351,-0.058470,-0.044351,-0.058470
2.326000,-0.043858,-0.058799,-0.043858,-0.058799
2.328000,-0.043371,-0.059127,-0.043371,-0.059127
2.330000,-0.042889,-0.059455,-0.042889,-0.059455
2.332000,-0.042411,-0.059782,-0.042411,-0.059782
2.334000,-0.041939,-0.060109,-0.041939,-0.060109
2.336000,-0.041472,-0.060435,-0.041472,-0.060435
2.338000,-0.041011,-0.060760,-0.041011,-0.060760
2.340000,-0.040554,-0.061085,-0.040554,-0.061085
2.342000,-0.040103,-0.061409,-0.040103,-0.061409
2.344000,-0.039656,-0.061733,-0.039656,-0.061733
2.346000,-0.039215,-0.062056,-0.039215,-0.062056
2.348000,-0.038780,-0.062378,-0.038780,-0.062378
2.350000,-0.038349,-0.062700,-0.038349,-0.062700
2.352000,-0.037924,-0.063021,-0.037924,-0.063021
2.354000,-0.037504,-0.063341,-0.037504,-0.063341
2.356000,-0.037089,-0.063661,-0.037089,-0.063661
2.358000,-0.036680,-0.063981,-0.036680,-0.063981
2.360000,-0.036276,-0.064299,-0.036276,-0.064299
2.362000,-0.035877,-0.064617,-0.035877,-0.064617
2.364000,-0.035484,-0.064935,-0.035484,-0.064935
2.366000,-0.035096,-0.065251,-0.035096,-0.065251
2.368000,-0.034714,-0.065567,-0.034714,-0.065567
2.370000,-0.034337,-0.065883,-0.034337,-0.065883
2.372000,-0.033965,-0.066198,-0.033965,-0.066198
2.374000,-0.033599,-0.066512,-0.033599,-0.066512
2.376000,-0.033238,-0.066825,-0.033238,-0.066825
2.378000,-0.032883,-0.067138,-0.032883,-0.067138
2.380000,-0.032534,-0.067450,-0.032534,-0.067450
2.382000,-0.032189,-0.067761,-0.032189,-0.067761
2.384000,-0.031851,-0.068072,-0.031851,-0.068072
2.386000,-0.031518,-0.068382,-0.031518,-0.068382
2.388000,-0.031190,-0.068692,-0.031190,-0.068692
2.390000,-0.030868,-0.069001,-0.030868,-0.069001
2.392000,-0.030551,-0.069309,-0.030551,-0.069309
2.394000,-0.030241,-0.069616,-0.030241,-0.069616
2.396000,-0.029935,-0.069923,-0.029935,-0.069923
2.398000,-0.029636,-0.070229,-0.029636,-0.070229
2.400000,-0.029342,-0.070534,-0.029342,-0.070534
2.402000,-0.029053,-0.070839,-0.029053,-0.070839
2.404000,-0.028770,-0.071143,-0.028770,-0.071143
2.406000,-0.028493,-0.071446,-0.028493,-0.071446
2.408000,-0.028222,-0.071749,-0.028222,-0.071749
2.410000,-0.027956,-0.072050,-0.027956,-0.072050
2.412000,-0.027696,-0.072352,-0.027696,-0.072352
2.414000,-0.027441,-0.072652,-0.027441,-0.072652
2.416000,-0.027193,-0.072952,-0.027193,-0.072952
2.418000,-0.026950,-0.073251,-0.026950,-0.073251
2.420000,-0.026713,-0.073549,-0.026713,-0.073549
2.422000,-0.026481,-0.073846,-0.026481,-0.073846
2.424000,-0.026255,-0.074143,-0.026255,-0.074143
2.426000,-0.026035,-0.074439,-0.026035,-0.074439
2.428000,-0.025821,-0.074735,-0.025821,-0.074735
2.430000,-0.025612,-0.075029,-0.025612,-0.075029
2.432000,-0.025410,-0.075323,-0.025410,-0.075323
2.434000,-0.025213,-0.075616,-0.025213,-0.075616
2.436000,-0.025022,-0.075908,-0.025022,-0.075908
2.438000,-0.024836,-0.076200,-0.024836,-0.076200
2.440000,-0.024657,-0.076491,-0.024657,-0.076491
2.442000,-0.024483,-0.076781,-0.024483,-0.076781
2.444000,-0.024315,-0.077070,-0.024315,-0.077070
2.446000,-0.024153,-0.077359,-0.024153,-0.077359
2.448000,-0.023997,-0.077647,-0.023997,-0.077647
2.450000,-0.023847,-0.077934,-0.023847,-0.077934
2.452000,-0.023702,-0.078220,-0.023702,-0.078220
2.454000,-0.023564,-0.078506,-0.023564,-0.078506
2.456000,-0.023431,-0.078790,-0.023431,-0.078790
2.458000,-0.023304,-0.079074,-0.023304,-0.079074
2.460000,-0.023183,-0.079357,-0.023183,-0.079357
2.462000,-0.023068,-0.079640,-0.023068,-0.079640
2.464000,-0.022958,-0.079921,-0.022958,-0.079921
2.466000,-0.022855,-0.080202,-0.022855,-0.080202
2.468000,-0.022757,-0.080482,-0.022757,-0.080482
2.470000,-0.022666,-0.080762,-0.022666,-0.080762
2.472000,-0.022580,-0.081040,-0.022580,-0.081040
2.474000,-0.022500,-0.081318,-0.022500,-0.081318
2.476000,-0.022426,-0.081594,-0.022426,-0.081594
2.478000,-0.022358,-0.081870,-0.022358,-0.081870
2.480000,-0.022296,-0.082146,-0.022296,-0.082146
2.482000,-0.022240,-0.082420,-0.022240,-0.082420
2.484000,-0.022189,-0.082694,-0.022189,-0.082694
2.486000,-0.022145,-0.082966,-0.022145,-0.082966
2.488000,-0.022107,-0.083238,-0.022107,-0.083238
2.490000,-0.022074,-0.083510,-0.022074,-0.083510
2.492000,-0.022047,-0.083780,-0.022047,-0.083780
2.494000,-0.022027,-0.084049,-0.022027,-0.084049
2.496000,-0.022012,-0.084318,-0.022012,-0.084318
2.498000,-0.022003,-0.084586,-0.022003,-0.084586
2.500000,-0.022000,-0.084853,-0.022000,-0.084853
2.502000,-0.022003,-0.085119,-0.022003,-0.085119
2.504000,-0.022012,-0.085384,-0.022012,-0.085384
2.506000,-0.022027,-0.085649,-0.022027,-0.085649
2.508000,-0.022047,-0.085912,-0.022047,-0.085912
2.510000,-0.022074,-0.086175,-0.022074,-0.086175
2.512000,-0.022107,-0.086437,-0.022107,-0.086437
2.514000,-0.022145,-0.086698,-0.022145,-0.086698
2.516000,-0.022189,-0.086958,-0.022189,-0.086958
2.518000,-0.022240,-0.087218,-0.022240,-0.087218
2.520000,-0.022296,-0.087476,-0.022296,-0.087476
2.522000,-0.022358,-0.087734,-0.022358,-0.087734
2.524000,-0.022426,-0.087991,-0.022426,-0.087991
2.526000,-0.022500,-0.088247,-0.022500,-0.088247
2.528000,-0.022580,-0.088502,-0.022580,-0.088502
2.530000,-0.022666,-0.088756,-0.022666,-0.088756
2.532000,-0.022757,-0.089009,-0.022757,-0.089009
2.534000,-0.022855,-0.089261,-0.022855,-0.089261
2.536000,-0.022958,-0.089513,-0.022958,-0.089513
2.538000,-0.023068,-0.089764,-0.023068,-0.089764
2.540000,-0.023183,-0.090013,-0.023183,-0.090013
2.542000,-0.023304,-0.090262,-0.023304,-0.090262
2.544000,-0.023431,-0.090510,-0.023431,-0.090510
2.546000,-0.023564,-0.090757,-0.023564,-0.090757
2.548000,-0.023702,-0.091003,-0.023702,-0.091003
2.550000,-0.023847,-0.091249,-0.023847,-0.091249
2.552000,-0.023997,-0.091493,-0.023997,-0.091493
2.554000,-0.024153,-0.091737,-0.024153,-0.091737
2.556000,-0.024315,-0.091979,-0.024315,-0.091979
2.558000,-0.024483,-0.092221,-0.024483,-0.092221
2.560000,-0.024657,-0.092462,-0.024657,-0.092462
2.562000,-0.024836,-0.092701,-0.024836,-0.092701
2.564000,-0.025022,-0.092940,-0.025022,-0.092940
2.566000,-0.025213,-0.093178,-0.025213,-0.093178
2.568000,-0.025410,-0.093415,-0.025410,-0.093415
2.570000,-0.025612,-0.093652,-0.025612,-0.093652
2.572000,-0.025821,-0.093887,-0.025821,-0.093887
2.574000,-0.026035,-0.094121,-0.026035,-0.094121
2.576000,-0.026255,-0.094355,-0.026255,-0.094355
2.578000,-0.026481,-0.094587,-0.026481,-0.094587
2.580000,-0.026713,-0.094819,-0.026713,-0.094819
2.582000,-0.026950,-0.095049,-0.026950,-0.095049
2.584000,-0.027193,-0.095279,-0.027193,-0.095279
2.586000,-0.027441,-0.095508,-0.027441,-0.095508
2.588000,-0.027696,-0.095735,-0.027696,-0.095735
2.590000,-0.027956,-0.095962,-0.027956,-0.095962
2.592000,-0.028222,-0.096188,-0.028222,-0.096188
2.594000,-0.028493,-0.096413,-0.028493,-0.096413
2.596000,-0.028770,-0.096637,-0.028770,-0.096637
2.598000,-0.029053,-0.096860,-0.029053,-0.096860
2.600000,-0.029342,-0.097082,-0.029342,-0.097082
2.602000,-0.029636,-0.097303,-0.029636,-0.097303
2.604000,-0.029935,-0.097523,-0.029935,-0.097523
2.606000,-0.030241,-0.097742,-0.030241,-0.097742
2.608000,-0.030551,-0.097961,-0.030551,-0.097961
2.610000,-0.030868,-0.098178,-0.030868,-0.098178
2.612000,-0.031190,-0.098394,-0.031190,-0.098394
2.614000,-0.031518,-0.098610,-0.031518,-0.098610
2.616000,-0.031851,-0.098824,-0.031851,-0.098824
2.618000,-0.032189,-0.099037,-0.032189,-0.099037
2.620000,-0.032534,-0.099250,-0.032534,-0.099250
2.622000,-0.032883,-0.099461,-0.032883,-0.099461
2.624000,-0.033238,-0.099672,-0.033238,-0.099672
2.626000,-0.033599,-0.099881,-0.033599,-0.099881
2.628000,-0.033965,-0.100089,-0.033965,-0.100089
2.630000,-0.034337,-0.100297,-0.034337,-0.100297
2.632000,-0.034714,-0.100503,-0.034714,-0.100503
2.634000,-0.035096,-0.100709,-0.035096,-0.100709
2.636000,-0.035484,-0.100913,-0.035484,-0.100913
2.638000,-0.035877,-0.101117,-0.035877,-0.101117
2.640000,-0.036276,-0.101319,-0.036276,-0.101319
2.642000,-0.036680,-0.101521,-0.036680,-0.101521
2.644000,-0.037089,-0.101721,-0.037089,-0.101721
2.646000,-0.037504,-0.101921,-0.037504,-0.101921
2.648000,-0.037924,-0.102119,-0.037924,-0.102119
2.650000,-0.038349,-0.102317,-0.038349,-0.102317
2.652000,-0.038780,-0.102513,-0.038780,-0.102513
2.654000,-0.039215,-0.102709,-0.039215,-0.102709
2.656000,-0.039656,-0.102903,-0.039656,-0.102903
2.658000,-0.040103,-0.103097,-0.040103,-0.103097
2.660000,-0.040554,-0.103289,-0.040554,-0.103289
2.662000,-0.041011,-0.103480,-0.041011,-0.103480
2.664000,-0.041472,-0.103671,-0.041472,-0.103671
2.666000,-0.041939,-0.103860,-0.041939,-0.103860
2.668000,-0.042411,-0.104048,-0.042411,-0.104048
2.670000,-0.042889,-0.104236,-0.042889,-0.104236
2.672000,-0.043371,-0.104422,-0.043371,-0.104422
2.674000,-0.043858,-0.104607,-0.043858,-0.104607
2.676000,-0.044351,-0.104791,-0.044351,-0.104791
2.678000,-0.044848,-0.104975,-0.044848,-0.104975
2.680000,-0.045351,-0.105157,-0.045351,-0.105157
2.682000,-0.045858,-0.105338,-0.045858,-0.105338
2.684000,-0.046371,-0.105518,-0.046371,-0.105518
2.686000,-0.046888,-0.105697,-0.046888,-0.105697
2.688000,-0.047411,-0.105875,-0.047411,-0.105875
2.690000,-0.047938,-0.106052,-0.047938,-0.106052
2.692000,-0.048470,-0.106228,-0.048470,-0.106228
2.694000,-0.049007,-0.106403,-0.049007,-0.106403
2.696000,-0.049549,-0.106576,-0.049549,-0.106576
2.698000,-0.050096,-0.106749,-0.050096,-0.106749
2.700000,-0.050647,-0.106921,-0.050647,-0.106921
2.702000,-0.051204,-0.107091,-0.051204,-0.107091
2.704000,-0.051765,-0.107261,-0.051765,-0.107261
2.706000,-0.052331,-0.107429,-0.052331,-0.107429
2.708000,-0.052901,-0.107597,-0.052901,-0.107597
2.710000,-0.053477,-0.107763,-0.053477,-0.107763
2.712000,-0.054057,-0.107929,-0.054057,-0.107929
2.714000,-0.054641,-0.108093,-0.054641,-0.108093
2.716000,-0.055231,-0.108256,-0.055231,-0.108256
2.718000,-0.055825,-0.108418,-0.055825,-0.108418
2.720000,-0.056423,-0.108579,-0.056423,-0.108579
2.722000,-0.057026,-0.108739,-0.057026,-0.108739
2.724000,-0.057634,-0.108898,-0.057634,-0.108898
2.726000,-0.058246,-0.109056,-0.058246,-0.109056
2.728000,-0.058862,-0.109213,-0.058862,-0.109213
2.730000,-0.059483,-0.109368,-0.059483,-0.109368
2.732000,-0.060109,-0.109523,-0.060109,-0.109523
2.734000,-0.060739,-0.109677,-0.060739,-0.109677
2.736000,-0.061373,-0.109829,-0.061373,-0.109829
2.738000,-0.062012,-0.109980,-0.062012,-0.109980
2.740000,-0.062655,-0.110131,-0.062655,-0.110131
2.742000,-0.063302,-0.110280,-0.063302,-0.110280
2.744000,-0.063954,-0.110428,-0.063954,-0.110428
2.746000,-0.064610,-0.110575,-0.064610,-0.110575
2.748000,-0.065270,-0.110721,-0.065270,-0.110721
2.750000,-0.065934,-0.110866,-0.065934,-0.110866
2.752000,-0.066603,-0.111009,-0.066603,-0.111009
2.754000,-0.067275,-0.111152,-0.067275,-0.111152
2.756000,-0.067952,-0.111293,-0.067952,-0.111293
2.758000,-0.068633,-0.111434,-0.068633,-0.111434
2.760000,-0.069318,-0.111573,-0.069318,-0.111573
2.762000,-0.070007,-0.111711,-0.070007,-0.111711
2.764000,-0.070700,-0.111849,-0.070700,-0.111849
2.766000,-0.071397,-0.111985,-0.071397,-0.111985
2.768000,-0.072098,-0.112119,-0.072098,-0.112119
2.770000,-0.072803,-0.112253,-0.072803,-0.112253
2.772000,-0.073512,-0.112386,-0.073512,-0.112386
2.774000,-0.074225,-0.112518,-0.074225,-0.112518
2.776000,-0.074942,-0.112648,-0.074942,-0.112648
2.778000,-0.075662,-0.112777,-0.075662,-0.112777
2.780000,-0.076386,-0.112906,-0.076386,-0.112906
2.782000,-0.077114,-0.113033,-0.077114,-0.113033
2.784000,-0.077846,-0.113159,-0.077846,-0.113159
2.786000,-0.078582,-0.113284,-0.078582,-0.113284
2.788000,-0.079321,-0.113408,-0.079321,-0.113408
2.790000,-0.080064,-0.113530,-0.080064,-0.113530
2.792000,-0.080810,-0.113652,-0.080810,-0.113652
2.794000,-0.081561,-0.113772,-0.081561,-0.113772
2.796000,-0.082314,-0.113892,-0.082314,-0.113892
2.798000,-0.083071,-0.114010,-0.083071,-0.114010
2.800000,-0.083832,-0.114127,-0.083832,-0.114127
2.802000,-0.084596,-0.114243,-0.084596,-0.114243
2.804000,-0.085364,-0.114358,-0.085364,-0.114358
2.806000,-0.086135,-0.114471,-0.086135,-0.114471
2.808000,-0.086910,-0.114584,-0.086910,-0.114584
2.810000,-0.087687,-0.114695,-0.087687,-0.114695
2.812000,-0.088469,-0.114805,-0.088469,-0.114805
2.814000,-0.089253,-0.114915,-0.089253,-0.114915
2.816000,-0.090041,-0.115023,-0.090041,-0.115023
2.818000,-0.090832,-0.115129,-0.090832,-0.115129
2.820000,-0.091626,-0.115235,-0.091626,-0.115235
2.822000,-0.092423,-0.115340,-0.092423,-0.115340
2.824000,-0.093224,-0.115443,-0.093224,-0.115443
2.826000,-0.094027,-0.115546,-0.094027,-0.115546
2.828000,-0.094834,-0.115647,-0.094834,-0.115647
2.830000,-0.095644,-0.115747,-0.095644,-0.115747
2.832000,-0.096457,-0.115846,-0.096457,-0.115846
2.834000,-0.097272,-0.115944,-0.097272,-0.115944
2.836000,-0.098091,-0.116040,-0.098091,-0.116040
2.838000,-0.098912,-0.116136,-0.098912,-0.116136
2.840000,-0.099737,-0.116230,-0.099737,-0.116230
2.842000,-0.100564,-0.116323,-0.100564,-0.116323
2.844000,-0.101394,-0.116415,-0.101394,-0.116415
2.846000,-0.102227,-0.116506,-0.102227,-0.116506
2.848000,-0.103063,-0.116596,-0.103063,-0.116596
2.850000,-0.103901,-0.116684,-0.103901,-0.116684
2.852000,-0.104743,-0.116772,-0.104743,-0.116772
2.854000,-0.105586,-0.116858,-0.105586,-0.116858
2.856000,-0.106433,-0.116943,-0.106433,-0.116943
2.858000,-0.107282,-0.117027,-0.107282,-0.117027
2.860000,-0.108133,-0.117110,-0.108133,-0.117110
2.862000,-0.108987,-0.117192,-0.108987,-0.117192
2.864000,-0.109844,-0.117272,-0.109844,-0.117272
2.866000,-0.110703,-0.117352,-0.110703,-0.117352
2.868000,-0.111564,-0.117430,-0.111564,-0.117430
2.870000,-0.112428,-0.117507,-0.112428,-0.117507
2.872000,-0.113294,-0.117583,-0.113294,-0.117583
2.874000,-0.114162,-0.117657,-0.114162,-0.117657
2.876000,-0.115033,-0.117731,-0.115033,-0.117731
2.878000,-0.115906,-0.117803,-0.115906,-0.117803
2.880000,-0.116781,-0.117874,-0.116781,-0.117874
2.882000,-0.117659,-0.117945,-0.117659,-0.117945
2.884000,-0.118538,-0.118013,-0.118538,-0.118013
2.886000,-0.119420,-0.118081,-0.119420,-0.118081
2.888000,-0.120304,-0.118148,-0.120304,-0.118148
2.890000,-0.121189,-0.118213,-0.121189,-0.118213
2.892000,-0.122077,-0.118277,-0.122077,-0.118277
2.894000,-0.122967,-0.118340,-0.122967,-0.118340
2.896000,-0.123858,-0.118402,-0.123858,-0.118402
2.898000,-0.124752,-0.118463,-0.124752,-0.118463
2.900000,-0.125647,-0.118523,-0.125647,-0.118523
2.902000,-0.126545,-0.118581,-0.126545,-0.118581
2.904000,-0.127444,-0.118638,-0.127444,-0.118638
2.906000,-0.128345,-0.118694,-0.128345,-0.118694
2.908000,-0.129247,-0.118749,-0.129247,-0.118749
2.910000,-0.130151,-0.118803,-0.130151,-0.118803
2.912000,-0.131057,-0.118855,-0.131057,-0.118855
2.914000,-0.131965,-0.118907,-0.131965,-0.118907
2.916000,-0.132874,-0.118957,-0.132874,-0.118957
2.918000,-0.133784,-0.119006,-0.133784,-0.119006
2.920000,-0.134697,-0.119054,-0.134697,-0.119054
2.922000,-0.135610,-0.119100,-0.135610,-0.119100
2.924000,-0.136525,-0.119146,-0.136525,-0.119146
2.926000,-0.137442,-0.119190,-0.137442,-0.119190
2.928000,-0.138359,-0.119233,-0.138359,-0.119233
2.930000,-0.139279,-0.119275,-0.139279,-0.119275
2.932000,-0.140199,-0.119316,-0.140199,-0.119316
2.934000,-0.141121,-0.119356,-0.141121,-0.119356
2.936000,-0.142044,-0.119394,-0.142044,-0.119394
2.938000,-0.142968,-0.119431,-0.142968,-0.119431
2.940000,-0.143893,-0.119467,-0.143893,-0.119467
2.942000,-0.144819,-0.119502,-0.144819,-0.119502
2.944000,-0.145747,-0.119536,-0.145747,-0.119536
2.946000,-0.146675,-0.119569,-0.146675,-0.119569
2.948000,-0.147604,-0.119600,-0.147604,-0.119600
2.950000,-0.148535,-0.119630,-0.148535,-0.119630
2.952000,-0.149466,-0.119659,-0.149466,-0.119659
2.954000,-0.150398,-0.119687,-0.150398,-0.119687
2.956000,-0.151331,-0.119714,-0.151331,-0.119714
2.958000,-0.152265,-0.119739,-0.152265,-0.119739
2.960000,-0.153200,-0.119763,-0.153200,-0.119763
2.962000,-0.154135,-0.119786,-0.154135,-0.119786
2.964000,-0.155072,-0.119808,-0.155072,-0.119808
2.966000,-0.156008,-0.119829,-0.156008,-0.119829
2.968000,-0.156946,-0.119848,-0.156946,-0.119848
2.970000,-0.157884,-0.119867,-0.157884,-0.119867
2.972000,-0.158822,-0.119884,-0.158822,-0.119884
2.974000,-0.159761,-0.119900,-0.159761,-0.119900
2.976000,-0.160701,-0.119915,-0.160701,-0.119915
2.978000,-0.161641,-0.119928,-0.161641,-0.119928
2.980000,-0.162581,-0.119941,-0.162581,-0.119941
2.982000,-0.163522,-0.119952,-0.163522,-0.119952
2.984000,-0.164463,-0.119962,-0.164463,-0.119962
2.986000,-0.165405,-0.119971,-0.165405,-0.119971
2.988000,-0.166346,-0.119979,-0.166346,-0.119979
2.990000,-0.167288,-0.119985,-0.167288,-0.119985
2.992000,-0.168230,-0.119991,-0.168230,-0.119991
2.994000,-0.169173,-0.119995,-0.169173,-0.119995
2.996000,-0.170115,-0.119998,-0.170115,-0.119998
2.998000,-0.171058,-0.119999,-0.171058,-0.119999
3.000000,-0.172000,-0.120000,-0.172000,-0.120000
3.002000,-0.172942,-0.119999,-0.172942,-0.119999
3.004000,-0.173885,-0.119998,-0.173885,-0.119998
3.006000,-0.174827,-0.119995,-0.174827,-0.119995
3.008000,-0.175770,-0.119991,-0.175770,-0.119991
3.010000,-0.176712,-0.119985,-0.176712,-0.119985
3.012000,-0.177654,-0.119979,-0.177654,-0.119979
