time,l_leg_ankle_pitch_joint,l_leg_ankle_roll_joint,r_leg_ankle_pitch_joint,r_leg_ankle_roll_joint
5.386000,-0.102061,-0.028819,-0.102061,-0.028819
5.388000,-0.101727,-0.028966,-0.101727,-0.028966
5.390000,-0.101394,-0.029112,-0.101394,-0.029112
5.392000,-0.101062,-0.029258,-0.101062,-0.029258
5.394000,-0.100730,-0.029404,-0.100730,-0.029404
5.396000,-0.100399,-0.029551,-0.100399,-0.029551
5.398000,-0.100068,-0.029697,-0.100068,-0.029697
5.400000,-0.099737,-0.029843,-0.099737,-0.029843
5.402000,-0.099407,-0.029989,-0.099407,-0.029989
5.404000,-0.099077,-0.030135,-0.099077,-0.030135
5.406000,-0.098748,-0.030281,-0.098748,-0.030281
5.408000,-0.098419,-0.030427,-0.098419,-0.030427
5.410000,-0.098091,-0.030572,-0.098091,-0.030572
5.412000,-0.097763,-0.030718,-0.097763,-0.030718
5.414000,-0.097436,-0.030864,-0.097436,-0.030864
5.416000,-0.097109,-0.031010,-0.097109,-0.031010
5.418000,-0.096782,-0.031155,-0.096782,-0.031155
5.420000,-0.096457,-0.031301,-0.096457,-0.031301
5.422000,-0.096131,-0.031447,-0.096131,-0.031447
5.424000,-0.095806,-0.031592,-0.095806,-0.031592
5.426000,-0.095482,-0.031737,-0.095482,-0.031737
5.428000,-0.095158,-0.031883,-0.095158,-0.031883
5.430000,-0.094834,-0.032028,-0.094834,-0.032028
5.432000,-0.094511,-0.032174,-0.094511,-0.032174
5.434000,-0.094188,-0.032319,-0.094188,-0.032319
5.436000,-0.093866,-0.032464,-0.093866,-0.032464
5.438000,-0.093545,-0.032609,-0.093545,-0.032609
5.440000,-0.093224,-0.032754,-0.093224,-0.032754
5.442000,-0.092903,-0.032899,-0.092903,-0.032899
5.444000,-0.092583,-0.033044,-0.092583,-0.033044
5.446000,-0.092264,-0.033189,-0.092264,-0.033189
5.448000,-0.091945,-0.033334,-0.091945,-0.033334
5.450000,-0.091626,-0.033479,-0.091626,-0.033479
5.452000,-0.091308,-0.033624,-0.091308,-0.033624
5.454000,-0.090990,-0.033768,-0.090990,-0.033768
5.456000,-0.090673,-0.033913,-0.090673,-0.033913
5.458000,-0.090357,-0.034058,-0.090357,-0.034058
5.460000,-0.090041,-0.034202,-0.090041,-0.034202
5.462000,-0.089725,-0.034347,-0.089725,-0.034347
5.464000,-0.089410,-0.034491,-0.089410,-0.034491
5.466000,-0.089096,-0.034636,-0.089096,-0.034636
5.468000,-0.088782,-0.034780,-0.088782,-0.034780
5.470000,-0.088469,-0.034924,-0.088469,-0.034924
5.472000,-0.088156,-0.035069,-0.088156,-0.035069
5.474000,-0.087843,-0.035213,-0.087843,-0.035213
5.476000,-0.087532,-0.035357,-0.087532,-0.035357
5.478000,-0.087220,-0.035501,-0.087220,-0.035501
5.480000,-0.086910,-0.035645,-0.086910,-0.035645
5.482000,-0.086599,-0.035789,-0.086599,-0.035789
5.484000,-0.086290,-0.035933,-0.086290,-0.035933
5.486000,-0.085981,-0.036077,-0.085981,-0.036077
5.488000,-0.085672,-0.036220,-0.085672,-0.036220
5.490000,-0.085364,-0.036364,-0.085364,-0.036364
5.492000,-0.085057,-0.036508,-0.085057,-0.036508
5.494000,-0.084750,-0.036652,-0.084750,-0.036652
5.496000,-0.084443,-0.036795,-0.084443,-0.036795
5.498000,-0.084137,-0.036939,-0.084137,-0.036939
5.500000,-0.083832,-0.037082,-0.083832,-0.037082
5.502000,-0.083527,-0.037225,-0.083527,-0.037225
5.504000,-0.083223,-0.037369,-0.083223,-0.037369
5.506000,-0.082920,-0.037512,-0.082920,-0.037512
5.508000,-0.082617,-0.037655,-0.082617,-0.037655
5.510000,-0.082314,-0.037798,-0.082314,-0.037798
5.512000,-0.082012,-0.037941,-0.082012,-0.037941
5.514000,-0.081711,-0.038085,-0.081711,-0.038085
5.516000,-0.081410,-0.038227,-0.081410,-0.038227
5.518000,-0.081110,-0.038370,-0.081110,-0.038370
5.520000,-0.080810,-0.038513,-0.080810,-0.038513
5.522000,-0.080511,-0.038656,-0.080511,-0.038656
5.524000,-0.080213,-0.038799,-0.080213,-0.038799
5.526000,-0.079915,-0.038941,-0.079915,-0.038941
5.528000,-0.079618,-0.039084,-0.079618,-0.039084
5.530000,-0.079321,-0.039227,-0.079321,-0.039227
5.532000,-0.079025,-0.039369,-0.079025,-0.039369
5.534000,-0.078729,-0.039511,-0.078729,-0.039511
5.536000,-0.078434,-0.039654,-0.078434,-0.039654
5.538000,-0.078140,-0.039796,-0.078140,-0.039796
5.540000,-0.077846,-0.039938,-0.077846,-0.039938
5.542000,-0.077553,-0.040081,-0.077553,-0.040081
5.544000,-0.077261,-0.040223,-0.077261,-0.040223
5.546000,-0.076969,-0.040365,-0.076969,-0.040365
5.548000,-0.076677,-0.040507,-0.076677,-0.040507
5.550000,-0.076386,-0.040649,-0.076386,-0.040649
5.552000,-0.076096,-0.040790,-0.076096,-0.040790
5.554000,-0.075807,-0.040932,-0.075807,-0.040932
5.556000,-0.075518,-0.041074,-0.075518,-0.041074
5.558000,-0.075229,-0.041216,-0.075229,-0.041216
5.560000,-0.074942,-0.041357,-0.074942,-0.041357
5.562000,-0.074654,-0.041499,-0.074654,-0.041499
5.564000,-0.074368,-0.041640,-0.074368,-0.041640
5.566000,-0.074082,-0.041782,-0.074082,-0.041782
5.568000,-0.073797,-0.041923,-0.073797,-0.041923
5.570000,-0.073512,-0.042064,-0.073512,-0.042064
5.572000,-0.073228,-0.042205,-0.073228,-0.042205
5.574000,-0.072945,-0.042346,-0.072945,-0.042346
5.576000,-0.072662,-0.042488,-0.072662,-0.042488
5.578000,-0.072380,-0.042628,-0.072380,-0.042628
5.580000,-0.072098,-0.042769,-0.072098,-0.042769
5.582000,-0.071817,-0.042910,-0.071817,-0.042910
5.584000,-0.071537,-0.043051,-0.071537,-0.043051
5.586000,-0.071257,-0.043192,-0.071257,-0.043192
5.588000,-0.070978,-0.043332,-0.070978,-0.043332
5.590000,-0.070700,-0.043473,-0.070700,-0.043473
5.592000,-0.070422,-0.043614,-0.070422,-0.043614
5.594000,-0.070145,-0.043754,-0.070145,-0.043754
5.596000,-0.069869,-0.043894,-0.069869,-0.043894
5.598000,-0.069593,-0.044035,-0.069593,-0.044035
5.600000,-0.069318,-0.044175,-0.069318,-0.044175
5.602000,-0.069043,-0.044315,-0.069043,-0.044315
5.604000,-0.068770,-0.044455,-0.068770,-0.044455
5.606000,-0.068496,-0.044595,-0.068496,-0.044595
5.608000,-0.068224,-0.044735,-0.068224,-0.044735
5.610000,-0.067952,-0.044875,-0.067952,-0.044875
5.612000,-0.067681,-0.045015,-0.067681,-0.045015
5.614000,-0.067410,-0.045155,-0.067410,-0.045155
5.616000,-0.067140,-0.045294,-0.067140,-0.045294
5.618000,-0.066871,-0.045434,-0.066871,-0.045434
5.620000,-0.066603,-0.045573,-0.066603,-0.045573
5.622000,-0.066335,-0.045713,-0.066335,-0.045713
5.624000,-0.066067,-0.045852,-0.066067,-0.045852
5.626000,-0.065801,-0.045992,-0.065801,-0.045992
5.628000,-0.065535,-0.046131,-0.065535,-0.046131
5.630000,-0.065270,-0.046270,-0.065270,-0.046270
5.632000,-0.065005,-0.046409,-0.065005,-0.046409
5.634000,-0.064741,-0.046548,-0.064741,-0.046548
5.636000,-0.064478,-0.046687,-0.064478,-0.046687
5.638000,-0.064215,-0.046826,-0.064215,-0.046826
5.640000,-0.063954,-0.046965,-0.063954,-0.046965
5.642000,-0.063692,-0.047104,-0.063692,-0.047104
5.644000,-0.063432,-0.047242,-0.063432,-0.047242
5.646000,-0.063172,-0.047381,-0.063172,-0.047381
5.648000,-0.062913,-0.047519,-0.062913,-0.047519
5.650000,-0.062655,-0.047658,-0.062655,-0.047658
5.652000,-0.062397,-0.047796,-0.062397,-0.047796
5.654000,-0.062140,-0.047934,-0.062140,-0.047934
5.656000,-0.061884,-0.048073,-0.061884,-0.048073
5.658000,-0.061628,-0.048211,-0.061628,-0.048211
5.660000,-0.061373,-0.048349,-0.061373,-0.048349
5.662000,-0.061119,-0.048487,-0.061119,-0.048487
5.664000,-0.060865,-0.048625,-0.060865,-0.048625
5.666000,-0.060612,-0.048762,-0.060612,-0.048762
5.668000,-0.060360,-0.048900,-0.060360,-0.048900
5.670000,-0.060109,-0.049038,-0.060109,-0.049038
5.672000,-0.059858,-0.049175,-0.059858,-0.049175
5.674000,-0.059608,-0.049313,-0.059608,-0.049313
5.676000,-0.059359,-0.049450,-0.059359,-0.049450
5.678000,-0.059110,-0.049588,-0.059110,-0.049588
5.680000,-0.058862,-0.049725,-0.058862,-0.049725
5.682000,-0.058615,-0.049862,-0.058615,-0.049862
5.684000,-0.058369,-0.049999,-0.058369,-0.049999
5.686000,-0.058123,-0.050136,-0.058123,-0.050136
5.688000,-0.057878,-0.050273,-0.057878,-0.050273
5.690000,-0.057634,-0.050410,-0.057634,-0.050410
5.692000,-0.057390,-0.050547,-0.057390,-0.050547
5.694000,-0.057147,-0.050684,-0.057147,-0.050684
5.696000,-0.056905,-0.050820,-0.056905,-0.050820
5.698000,-0.056664,-0.050957,-0.056664,-0.050957
5.700000,-0.056423,-0.051094,-0.056423,-0.051094
5.702000,-0.056183,-0.051230,-0.056183,-0.051230
5.704000,-0.055944,-0.051366,-0.055944,-0.051366
5.706000,-0.055705,-0.051502,-0.055705,-0.051502
5.708000,-0.055468,-0.051639,-0.055468,-0.051639
5.710000,-0.055231,-0.051775,-0.055231,-0.051775
5.712000,-0.054994,-0.051911,-0.054994,-0.051911
5.714000,-0.054759,-0.052047,-0.054759,-0.052047
5.716000,-0.054524,-0.052182,-0.054524,-0.052182
5.718000,-0.054290,-0.052318,-0.054290,-0.052318
5.720000,-0.054057,-0.052454,-0.054057,-0.052454
5.722000,-0.053824,-0.052589,-0.053824,-0.052589
5.724000,-0.053592,-0.052725,-0.053592,-0.052725
5.726000,-0.053361,-0.052860,-0.053361,-0.052860
5.728000,-0.053131,-0.052996,-0.053131,-0.052996
5.730000,-0.052901,-0.053131,-0.052901,-0.053131
5.732000,-0.052673,-0.053266,-0.052673,-0.053266
5.734000,-0.052445,-0.053401,-0.052445,-0.053401
5.736000,-0.052217,-0.053536,-0.052217,-0.053536
5.738000,-0.051991,-0.053671,-0.051991,-0.053671
5.740000,-0.051765,-0.053806,-0.051765,-0.053806
5.742000,-0.051540,-0.053941,-0.051540,-0.053941
5.744000,-0.051316,-0.054075,-0.051316,-0.054075
5.746000,-0.051092,-0.054210,-0.051092,-0.054210
5.748000,-0.050869,-0.054344,-0.050869,-0.054344
5.750000,-0.050647,-0.054479,-0.050647,-0.054479
5.752000,-0.050426,-0.054613,-0.050426,-0.054613
5.754000,-0.050206,-0.054747,-0.050206,-0.054747
5.756000,-0.049986,-0.054882,-0.049986,-0.054882
5.758000,-0.049767,-0.055016,-0.049767,-0.055016
5.760000,-0.049549,-0.055150,-0.049549,-0.055150
5.762000,-0.049332,-0.055283,-0.049332,-0.055283
5.764000,-0.049115,-0.055417,-0.049115,-0.055417
5.766000,-0.048899,-0.055551,-0.048899,-0.055551
5.768000,-0.048684,-0.055685,-0.048684,-0.055685
5.770000,-0.048470,-0.055818,-0.048470,-0.055818
5.772000,-0.048257,-0.055952,-0.048257,-0.055952
5.774000,-0.048044,-0.056085,-0.048044,-0.056085
5.776000,-0.047832,-0.056218,-0.047832,-0.056218
5.778000,-0.047621,-0.056351,-0.047621,-0.056351
5.780000,-0.047411,-0.056484,-0.047411,-0.056484
5.782000,-0.047201,-0.056617,-0.047201,-0.056617
5.784000,-0.046992,-0.056750,-0.046992,-0.056750
5.786000,-0.046784,-0.056883,-0.046784,-0.056883
5.788000,-0.046577,-0.057016,-0.046577,-0.057016
5.790000,-0.046371,-0.057149,-0.046371,-0.057149
5.792000,-0.046165,-0.057281,-0.046165,-0.057281
5.794000,-0.045960,-0.057414,-0.045960,-0.057414
5.796000,-0.045756,-0.057546,-0.045756,-0.057546
5.798000,-0.045553,-0.057678,-0.045553,-0.057678
5.800000,-0.045351,-0.057810,-0.045351,-0.057810
5.802000,-0.045149,-0.057943,-0.045149,-0.057943
5.804000,-0.044948,-0.058075,-0.044948,-0.058075
5.806000,-0.044748,-0.058206,-0.044748,-0.058206
5.808000,-0.044549,-0.058338,-0.044549,-0.058338
5.810000,-0.044351,-0.058470,-0.044351,-0.058470
5.812000,-0.044153,-0.058602,-0.044153,-0.058602
5.814000,-0.043956,-0.058733,-0.043956,-0.058733
5.816000,-0.043761,-0.058865,-0.043761,-0.058865
5.818000,-0.043565,-0.058996,-0.043565,-0.058996
5.820000,-0.043371,-0.059127,-0.043371,-0.059127
5.822000,-0.043177,-0.059258,-0.043177,-0.059258
5.824000,-0.042985,-0.059390,-0.042985,-0.059390
5.826000,-0.042793,-0.059521,-0.042793,-0.059521
5.828000,-0.042602,-0.059651,-0.042602,-0.059651
5.830000,-0.042411,-0.059782,-0.042411,-0.059782
5.832000,-0.042222,-0.059913,-0.042222,-0.059913
5.834000,-0.042033,-0.060044,-0.042033,-0.060044
5.836000,-0.041846,-0.060174,-0.041846,-0.060174
5.838000,-0.041659,-0.060304,-0.041659,-0.060304
5.840000,-0.041472,-0.060435,-0.041472,-0.060435
5.842000,-0.041287,-0.060565,-0.041287,-0.060565
5.844000,-0.041103,-0.060695,-0.041103,-0.060695
5.846000,-0.040919,-0.060825,-0.040919,-0.060825
5.848000,-0.040736,-0.060955,-0.040736,-0.060955
5.850000,-0.040554,-0.061085,-0.040554,-0.061085
5.852000,-0.040373,-0.061215,-0.040373,-0.061215
5.854000,-0.040192,-0.061344,-0.040192,-0.061344
5.856000,-0.040013,-0.061474,-0.040013,-0.061474
5.858000,-0.039834,-0.061603,-0.039834,-0.061603
5.860000,-0.039656,-0.061733,-0.039656,-0.061733
5.862000,-0.039479,-0.061862,-0.039479,-0.061862
5.864000,-0.039303,-0.061991,-0.039303,-0.061991
5.866000,-0.039128,-0.062120,-0.039128,-0.062120
5.868000,-0.038953,-0.062249,-0.038953,-0.062249
5.870000,-0.038780,-0.062378,-0.038780,-0.062378
5.872000,-0.038607,-0.062507,-0.038607,-0.062507
5.874000,-0.038435,-0.062636,-0.038435,-0.062636
5.876000,-0.038264,-0.062764,-0.038264,-0.062764
5.878000,-0.038093,-0.062893,-0.038093,-0.062893
5.880000,-0.037924,-0.063021,-0.037924,-0.063021
5.882000,-0.037755,-0.063149,-0.037755,-0.063149
5.884000,-0.037587,-0.063277,-0.037587,-0.063277
5.886000,-0.037420,-0.063405,-0.037420,-0.063405
5.888000,-0.037254,-0.063533,-0.037254,-0.063533
5.890000,-0.037089,-0.063661,-0.037089,-0.063661
5.892000,-0.036925,-0.063789,-0.036925,-0.063789
5.894000,-0.036761,-0.063917,-0.036761,-0.063917
5.896000,-0.036599,-0.064044,-0.036599,-0.064044
5.898000,-0.036437,-0.064172,-0.036437,-0.064172
5.900000,-0.036276,-0.064299,-0.036276,-0.064299
5.902000,-0.036116,-0.064426,-0.036116,-0.064426
5.904000,-0.035957,-0.064554,-0.035957,-0.064554
5.906000,-0.035798,-0.064681,-0.035798,-0.064681
5.908000,-0.035641,-0.064808,-0.035641,-0.064808
5.910000,-0.035484,-0.064935,-0.035484,-0.064935
5.912000,-0.035328,-0.065061,-0.035328,-0.065061
5.914000,-0.035173,-0.065188,-0.035173,-0.065188
5.916000,-0.035019,-0.065315,-0.035019,-0.065315
5.918000,-0.034866,-0.065441,-0.034866,-0.065441
5.920000,-0.034714,-0.065567,-0.034714,-0.065567
5.922000,-0.034562,-0.065694,-0.034562,-0.065694
5.924000,-0.034412,-0.065820,-0.034412,-0.065820
5.926000,-0.034262,-0.065946,-0.034262,-0.065946
5.928000,-0.034113,-0.066072,-0.034113,-0.066072
5.930000,-0.033965,-0.066198,-0.033965,-0.066198
5.932000,-0.033818,-0.066323,-0.033818,-0.066323
5.934000,-0.033672,-0.066449,-0.033672,-0.066449
5.936000,-0.033527,-0.066574,-0.033527,-0.066574
5.938000,-0.033382,-0.066700,-0.033382,-0.066700
5.940000,-0.033238,-0.066825,-0.033238,-0.066825
5.942000,-0.033096,-0.066950,-0.033096,-0.066950
5.944000,-0.032954,-0.067075,-0.032954,-0.067075
5.946000,-0.032813,-0.067200,-0.032813,-0.067200
5.948000,-0.032673,-0.067325,-0.032673,-0.067325
5.950000,-0.032534,-0.067450,-0.032534,-0.067450
5.952000,-0.032395,-0.067575,-0.032395,-0.067575
5.954000,-0.032258,-0.067699,-0.032258,-0.067699
5.956000,-0.032121,-0.067824,-0.032121,-0.067824
5.958000,-0.031985,-0.067948,-0.031985,-0.067948
5.960000,-0.031851,-0.068072,-0.031851,-0.068072
5.962000,-0.031717,-0.068196,-0.031717,-0.068196
5.964000,-0.031584,-0.068320,-0.031584,-0.068320
5.966000,-0.031452,-0.068444,-0.031452,-0.068444
5.968000,-0.031320,-0.068568,-0.031320,-0.068568
5.970000,-0.031190,-0.068692,-0.031190,-0.068692
5.972000,-0.031060,-0.068815,-0.031060,-0.068815
5.974000,-0.030932,-0.068939,-0.030932,-0.068939
5.976000,-0.030804,-0.069062,-0.030804,-0.069062
5.978000,-0.030677,-0.069186,-0.030677,-0.069186
5.980000,-0.030551,-0.069309,-0.030551,-0.069309
5.982000,-0.030426,-0.069432,-0.030426,-0.069432
5.984000,-0.030302,-0.069555,-0.030302,-0.069555
5.986000,-0.030179,-0.069678,-0.030179,-0.069678
5.988000,-0.030057,-0.069800,-0.030057,-0.069800
5.990000,-0.029935,-0.069923,-0.029935,-0.069923
5.992000,-0.029815,-0.070045,-0.029815,-0.070045
5.994000,-0.029695,-0.070168,-0.029695,-0.070168
5.996000,-0.029576,-0.070290,-0.029576,-0.070290
5.998000,-0.029458,-0.070412,-0.029458,-0.070412
6.000000,-0.029342,-0.070534,-0.029342,-0.070534
6.002000,-0.029225,-0.070656,-0.029225,-0.070656
6.004000,-0.029110,-0.070778,-0.029110,-0.070778
6.006000,-0.028996,-0.070900,-0.028996,-0.070900
6.008000,-0.028883,-0.071021,-0.028883,-0.071021
6.010000,-0.028770,-0.071143,-0.028770,-0.071143
6.012000,-0.028659,-0.071264,-0.028659,-0.071264
6.014000,-0.028548,-0.071385,-0.028548,-0.071385
6.016000,-0.028438,-0.071507,-0.028438,-0.071507
6.018000,-0.028330,-0.071628,-0.028330,-0.071628
6.020000,-0.028222,-0.071749,-0.028222,-0.071749
6.022000,-0.028115,-0.071869,-0.028115,-0.071869
6.024000,-0.028009,-0.071990,-0.028009,-0.071990
6.026000,-0.027903,-0.072111,-0.027903,-0.072111
6.028000,-0.027799,-0.072231,-0.027799,-0.072231
6.030000,-0.027696,-0.072352,-0.027696,-0.072352
6.032000,-0.027593,-0.072472,-0.027593,-0.072472
6.034000,-0.027492,-0.072592,-0.027492,-0.072592
6.036000,-0.027391,-0.072712,-0.027391,-0.072712
6.038000,-0.027292,-0.072832,-0.027292,-0.072832
6.040000,-0.027193,-0.072952,-0.027193,-0.072952
6.042000,-0.027095,-0.073071,-0.027095,-0.073071
6.044000,-0.026998,-0.073191,-0.026998,-0.073191
6.046000,-0.026902,-0.073310,-0.026902,-0.073310
6.048000,-0.026807,-0.073430,-0.026807,-0.073430
6.050000,-0.026713,-0.073549,-0.026713,-0.073549
6.052000,-0.026619,-0.073668,-0.026619,-0.073668
6.054000,-0.026527,-0.073787,-0.026527,-0.073787
6.056000,-0.026435,-0.073906,-0.026435,-0.073906
6.058000,-0.026345,-0.074025,-0.026345,-0.074025
6.060000,-0.026255,-0.074143,-0.026255,-0.074143
6.062000,-0.026167,-0.074262,-0.026167,-0.074262
6.064000,-0.026079,-0.074380,-0.026079,-0.074380
6.066000,-0.025992,-0.074498,-0.025992,-0.074498
6.068000,-0.025906,-0.074616,-0.025906,-0.074616
6.070000,-0.025821,-0.074735,-0.025821,-0.074735
6.072000,-0.025737,-0.074852,-0.025737,-0.074852
6.074000,-0.025654,-0.074970,-0.025654,-0.074970
6.076000,-0.025571,-0.075088,-0.025571,-0.075088
6.078000,-0.025490,-0.075206,-0.025490,-0.075206
6.080000,-0.025410,-0.075323,-0.025410,-0.075323
6.082000,-0.025330,-0.075440,-0.025330,-0.075440
6.084000,-0.025252,-0.075558,-0.025252,-0.075558
6.086000,-0.025174,-0.075675,-0.025174,-0.075675
6.088000,-0.025097,-0.075792,-0.025097,-0.075792
6.090000,-0.025022,-0.075908,-0.025022,-0.075908
6.092000,-0.024947,-0.076025,-0.024947,-0.076025
6.094000,-0.024873,-0.076142,-0.024873,-0.076142
6.096000,-0.024800,-0.076258,-0.024800,-0.076258
6.098000,-0.024728,-0.076375,-0.024728,-0.076375
6.100000,-0.024657,-0.076491,-0.024657,-0.076491
6.102000,-0.024587,-0.076607,-0.024587,-0.076607
6.104000,-0.024517,-0.076723,-0.024517,-0.076723
6.106000,-0.024449,-0.076839,-0.024449,-0.076839
6.108000,-0.024382,-0.076955,-0.024382,-0.076955
6.110000,-0.024315,-0.077070,-0.024315,-0.077070
6.112000,-0.024250,-0.077186,-0.024250,-0.077186
6.114000,-0.024185,-0.077301,-0.024185,-0.077301
6.116000,-0.024122,-0.077417,-0.024122,-0.077417
6.118000,-0.024059,-0.077532,-0.024059,-0.077532
6.120000,-0.023997,-0.077647,-0.023997,-0.077647
6.122000,-0.023936,-0.077762,-0.023936,-0.077762
6.124000,-0.023876,-0.077876,-0.023876,-0.077876
6.126000,-0.023817,-0.077991,-0.023817,-0.077991
6.128000,-0.023759,-0.078106,-0.023759,-0.078106
6.130000,-0.023702,-0.078220,-0.023702,-0.078220
6.132000,-0.023646,-0.078334,-0.023646,-0.078334
6.134000,-0.023591,-0.078449,-0.023591,-0.078449
6.136000,-0.023537,-0.078563,-0.023537,-0.078563
6.138000,-0.023483,-0.078676,-0.023483,-0.078676
6.140000,-0.023431,-0.078790,-0.023431,-0.078790
6.142000,-0.023379,-0.078904,-0.023379,-0.078904
6.144000,-0.023329,-0.079018,-0.023329,-0.079018
6.146000,-0.023279,-0.079131,-0.023279,-0.079131
6.148000,-0.023231,-0.079244,-0.023231,-0.079244
6.150000,-0.023183,-0.079357,-0.023183,-0.079357
6.152000,-0.023136,-0.079470,-0.023136,-0.079470
6.154000,-0.023090,-0.079583,-0.023090,-0.079583
6.156000,-0.023045,-0.079696,-0.023045,-0.079696
6.158000,-0.023001,-0.079809,-0.023001,-0.079809
6.160000,-0.022958,-0.079921,-0.022958,-0.079921
6.162000,-0.022916,-0.080034,-0.022916,-0.080034
6.164000,-0.022875,-0.080146,-0.022875,-0.080146
6.166000,-0.022835,-0.080258,-0.022835,-0.080258
6.168000,-0.022796,-0.080370,-0.022796,-0.080370
6.170000,-0.022757,-0.080482,-0.022757,-0.080482
6.172000,-0.022720,-0.080594,-0.022720,-0.080594
6.174000,-0.022684,-0.080706,-0.022684,-0.080706
6.176000,-0.022648,-0.080817,-0.022648,-0.080817
6.178000,-0.022614,-0.080929,-0.022614,-0.080929
6.180000,-0.022580,-0.081040,-0.022580,-0.081040
6.182000,-0.022547,-0.081151,-0.022547,-0.081151
6.184000,-0.022516,-0.081262,-0.022516,-0.081262
6.186000,-0.022485,-0.081373,-0.022485,-0.081373
6.188000,-0.022455,-0.081484,-0.022455,-0.081484
6.190000,-0.022426,-0.081594,-0.022426,-0.081594
6.192000,-0.022398,-0.081705,-0.022398,-0.081705
6.194000,-0.022371,-0.081815,-0.022371,-0.081815
6.196000,-0.022345,-0.081926,-0.022345,-0.081926
6.198000,-0.022320,-0.082036,-0.022320,-0.082036
6.200000,-0.022296,-0.082146,-0.022296,-0.082146
6.202000,-0.022273,-0.082256,-0.022273,-0.082256
6.204000,-0.022251,-0.082365,-0.022251,-0.082365
6.206000,-0.022229,-0.082475,-0.022229,-0.082475
6.208000,-0.022209,-0.082584,-0.022209,-0.082584
6.210000,-0.022189,-0.082694,-0.022189,-0.082694
6.212000,-0.022171,-0.082803,-0.022171,-0.082803
6.214000,-0.022153,-0.082912,-0.022153,-0.082912
6.216000,-0.022137,-0.083021,-0.022137,-0.083021
6.218000,-0.022121,-0.083130,-0.022121,-0.083130
6.220000,-0.022107,-0.083238,-0.022107,-0.083238
6.222000,-0.022093,-0.083347,-0.022093,-0.083347
6.224000,-0.022080,-0.083455,-0.022080,-0.083455
6.226000,-0.022068,-0.083564,-0.022068,-0.083564
6.228000,-0.022057,-0.083672,-0.022057,-0.083672
6.230000,-0.022047,-0.083780,-0.022047,-0.083780
6.232000,-0.022038,-0.083888,-0.022038,-0.083888
6.234000,-0.022030,-0.083996,-0.022030,-0.083996
6.236000,-0.022023,-0.084103,-0.022023,-0.084103
6.238000,-0.022017,-0.084211,-0.022017,-0.084211
6.240000,-0.022012,-0.084318,-0.022012,-0.084318
6.242000,-0.022008,-0.084425,-0.022008,-0.084425
6.244000,-0.022004,-0.084532,-0.022004,-0.084532
6.246000,-0.022002,-0.084639,-0.022002,-0.084639
6.248000,-0.022000,-0.084746,-0.022000,-0.084746
6.250000,-0.022000,-0.084853,-0.022000,-0.084853
6.252000,-0.022000,-0.084959,-0.022000,-0.084959
6.254000,-0.022002,-0.085066,-0.022002,-0.085066
6.256000,-0.022004,-0.085172,-0.022004,-0.085172
6.258000,-0.022008,-0.085278,-0.022008,-0.085278
6.260000,-0.022012,-0.085384,-0.022012,-0.085384
6.262000,-0.022017,-0.085490,-0.022017,-0.085490
6.264000,-0.022023,-0.085596,-0.022023,-0.085596
6.266000,-0.022030,-0.085702,-0.022030,-0.085702
6.268000,-0.022038,-0.085807,-0.022038,-0.085807
6.270000,-0.022047,-0.085912,-0.022047,-0.085912
6.272000,-0.022057,-0.086018,-0.022057,-0.086018
6.274000,-0.022068,-0.086123,-0.022068,-0.086123
6.276000,-0.022080,-0.086228,-0.022080,-0.086228
6.278000,-0.022093,-0.086332,-0.022093,-0.086332
6.280000,-0.022107,-0.086437,-0.022107,-0.086437
6.282000,-0.022121,-0.086542,-0.022121,-0.086542
6.284000,-0.022137,-0.086646,-0.022137,-0.086646
6.286000,-0.022153,-0.086750,-0.022153,-0.086750
6.288000,-0.022171,-0.086854,-0.022171,-0.086854
6.290000,-0.022189,-0.086958,-0.022189,-0.086958
6.292000,-0.022209,-0.087062,-0.022209,-0.087062
6.294000,-0.022229,-0.087166,-0.022229,-0.087166
6.296000,-0.022251,-0.087270,-0.022251,-0.087270
6.298000,-0.022273,-0.087373,-0.022273,-0.087373
6.300000,-0.022296,-0.087476,-0.022296,-0.087476
6.302000,-0.022320,-0.087579,-0.022320,-0.087579
6.304000,-0.022345,-0.087682,-0.022345,-0.087682
6.306000,-0.022371,-0.087785,-0.022371,-0.087785
6.308000,-0.022398,-0.087888,-0.022398,-0.087888
6.310000,-0.022426,-0.087991,-0.022426,-0.087991
6.312000,-0.022455,-0.088093,-0.022455,-0.088093
6.314000,-0.022485,-0.088195,-0.022485,-0.088195
6.316000,-0.022516,-0.088298,-0.022516,-0.088298
6.318000,-0.022547,-0.088400,-0.022547,-0.088400
6.320000,-0.022580,-0.088502,-0.022580,-0.088502
6.322000,-0.022614,-0.088603,-0.022614,-0.088603
6.324000,-0.022648,-0.088705,-0.022648,-0.088705
6.326000,-0.022684,-0.088806,-0.022684,-0.088806
6.328000,-0.022720,-0.088908,-0.022720,-0.088908
6.330000,-0.022757,-0.089009,-0.022757,-0.089009
6.332000,-0.022796,-0.089110,-0.022796,-0.089110
6.334000,-0.022835,-0.089211,-0.022835,-0.089211
6.336000,-0.022875,-0.089312,-0.022875,-0.089312
6.338000,-0.022916,-0.089412,-0.022916,-0.089412
6.340000,-0.022958,-0.089513,-0.022958,-0.089513
6.342000,-0.023001,-0.089613,-0.023001,-0.089613
6.344000,-0.023045,-0.089714,-0.023045,-0.089714
