time,l_arm_shoulder_pitch_joint,l_arm_shoulder_roll_joint,l_arm_shoulder_yaw_joint,l_arm_elbow_joint,r_arm_shoulder_pitch_joint,r_arm_shoulder_roll_joint,r_arm_shoulder_yaw_joint,r_arm_elbow_joint
0.824000,0.183811,0.338762,0.000000,0.145410,0.000000,-0.261800,0.000000,0.000000
0.826000,0.181936,0.338830,0.000000,0.146014,0.000000,-0.261800,0.000000,0.000000
0.828000,0.180054,0.338898,0.000000,0.146620,0.000000,-0.261800,0.000000,0.000000
0.830000,0.178164,0.338965,0.000000,0.147225,0.000000,-0.261800,0.000000,0.000000
0.832000,0.176268,0.339031,0.000000,0.147832,0.000000,-0.261800,0.000000,0.000000
0.834000,0.174365,0.339096,0.000000,0.148439,0.000000,-0.261800,0.000000,0.000000
0.836000,0.172455,0.339160,0.000000,0.149046,0.000000,-0.261800,0.000000,0.000000
0.838000,0.170538,0.339224,0.000000,0.149654,0.000000,-0.261800,0.000000,0.000000
0.840000,0.168614,0.339287,0.000000,0.150262,0.000000,-0.261800,0.000000,0.000000
0.842000,0.166683,0.339349,0.000000,0.150871,0.000000,-0.261800,0.000000,0.000000
0.844000,0.164746,0.339410,0.000000,0.151480,0.000000,-0.261800,0.000000,0.000000
0.846000,0.162803,0.339471,0.000000,0.152090,0.000000,-0.261800,0.000000,0.000000
0.848000,0.160853,0.339531,0.000000,0.152700,0.000000,-0.261800,0.000000,0.000000
0.850000,0.158897,0.339590,0.000000,0.153311,0.000000,-0.261800,0.000000,0.000000
0.852000,0.156934,0.339648,0.000000,0.153922,0.000000,-0.261800,0.000000,0.000000
0.854000,0.154965,0.339705,0.000000,0.154534,0.000000,-0.261800,0.000000,0.000000
0.856000,0.152991,0.339762,0.000000,0.155146,0.000000,-0.261800,0.000000,0.000000
0.858000,0.151010,0.339818,0.000000,0.155758,0.000000,-0.261800,0.000000,0.000000
0.860000,0.149023,0.339873,0.000000,0.156371,0.000000,-0.261800,0.000000,0.000000
0.862000,0.147030,0.339928,0.000000,0.156985,0.000000,-0.261800,0.000000,0.000000
0.864000,0.145031,0.339981,0.000000,0.157599,0.000000,-0.261800,0.000000,0.000000
0.866000,0.143027,0.340034,0.000000,0.158213,0.000000,-0.261800,0.000000,0.000000
0.868000,0.141017,0.340086,0.000000,0.158827,0.000000,-0.261800,0.000000,0.000000
0.870000,0.139002,0.340138,0.000000,0.159443,0.000000,-0.261800,0.000000,0.000000
0.872000,0.136981,0.340188,0.000000,0.160058,0.000000,-0.261800,0.000000,0.000000
0.874000,0.134954,0.340238,0.000000,0.160674,0.000000,-0.261800,0.000000,0.000000
0.876000,0.132923,0.340287,0.000000,0.161290,0.000000,-0.261800,0.000000,0.000000
0.878000,0.130886,0.340335,0.000000,0.161907,0.000000,-0.261800,0.000000,0.000000
0.880000,0.128844,0.340383,0.000000,0.162524,0.000000,-0.261800,0.000000,0.000000
0.882000,0.126796,0.340430,0.000000,0.163141,0.000000,-0.261800,0.000000,0.000000
0.884000,0.124744,0.340476,0.000000,0.163759,0.000000,-0.261800,0.000000,0.000000
0.886000,0.122687,0.340521,0.000000,0.164377,0.000000,-0.261800,0.000000,0.000000
0.888000,0.120625,0.340565,0.000000,0.164995,0.000000,-0.261800,0.000000,0.000000
0.890000,0.118558,0.340609,0.000000,0.165614,0.000000,-0.261800,0.000000,0.000000
0.892000,0.116487,0.340652,0.000000,0.166233,0.000000,-0.261800,0.000000,0.000000
0.894000,0.114411,0.340694,0.000000,0.166853,0.000000,-0.261800,0.000000,0.000000
0.896000,0.112330,0.340735,0.000000,0.167473,0.000000,-0.261800,0.000000,0.000000
0.898000,0.110245,0.340775,0.000000,0.168093,0.000000,-0.261800,0.000000,0.000000
0.900000,0.108156,0.340815,0.000000,0.168713,0.000000,-0.261800,0.000000,0.000000
0.902000,0.106062,0.340854,0.000000,0.169334,0.000000,-0.261800,0.000000,0.000000
0.904000,0.103965,0.340892,0.000000,0.169955,0.000000,-0.261800,0.000000,0.000000
0.906000,0.101863,0.340930,0.000000,0.170576,0.000000,-0.261800,0.000000,0.000000
0.908000,0.099757,0.340966,0.000000,0.171198,0.000000,-0.261800,0.000000,0.000000
0.910000,0.097647,0.341002,0.000000,0.171820,0.000000,-0.261800,0.000000,0.000000
0.912000,0.095533,0.341037,0.000000,0.172442,0.000000,-0.261800,0.000000,0.000000
0.914000,0.093416,0.341071,0.000000,0.173064,0.000000,-0.261800,0.000000,0.000000
0.916000,0.091295,0.341105,0.000000,0.173687,0.000000,-0.261800,0.000000,0.000000
0.918000,0.089170,0.341137,0.000000,0.174310,0.000000,-0.261800,0.000000,0.000000
0.920000,0.087041,0.341169,0.000000,0.174933,0.000000,-0.261800,0.000000,0.000000
0.922000,0.084910,0.341200,0.000000,0.175557,0.000000,-0.261800,0.000000,0.000000
0.924000,0.082775,0.341231,0.000000,0.176181,0.000000,-0.261800,0.000000,0.000000
0.926000,0.080636,0.341260,0.000000,0.176805,0.000000,-0.261800,0.000000,0.000000
0.928000,0.078495,0.341289,0.000000,0.177429,0.000000,-0.261800,0.000000,0.000000
0.930000,0.076350,0.341317,0.000000,0.178053,0.000000,-0.261800,0.000000,0.000000
0.932000,0.074202,0.341344,0.000000,0.178678,0.000000,-0.261800,0.000000,0.000000
0.934000,0.072052,0.341370,0.000000,0.179303,0.000000,-0.261800,0.000000,0.000000
0.936000,0.069898,0.341396,0.000000,0.179928,0.000000,-0.261800,0.000000,0.000000
0.938000,0.067742,0.341421,0.000000,0.180553,0.000000,-0.261800,0.000000,0.000000
0.940000,0.065583,0.341445,0.000000,0.181178,0.000000,-0.261800,0.000000,0.000000
0.942000,0.063422,0.341468,0.000000,0.181804,0.000000,-0.261800,0.000000,0.000000
0.944000,0.061258,0.341491,0.000000,0.182430,0.000000,-0.261800,0.000000,0.000000
0.946000,0.059092,0.341512,0.000000,0.183056,0.000000,-0.261800,0.000000,0.000000
0.948000,0.056923,0.341533,0.000000,0.183682,0.000000,-0.261800,0.000000,0.000000
0.950000,0.054752,0.341553,0.000000,0.184308,0.000000,-0.261800,0.000000,0.000000
0.952000,0.052579,0.341573,0.000000,0.184935,0.000000,-0.261800,0.000000,0.000000
0.954000,0.050404,0.341591,0.000000,0.185561,0.000000,-0.261800,0.000000,0.000000
0.956000,0.048227,0.341609,0.000000,0.186188,0.000000,-0.261800,0.000000,0.000000
0.958000,0.046048,0.341626,0.000000,0.186815,0.000000,-0.261800,0.000000,0.000000
0.960000,0.043867,0.341642,0.000000,0.187442,0.000000,-0.261800,0.000000,0.000000
0.962000,0.041684,0.341658,0.000000,0.188069,0.000000,-0.261800,0.000000,0.000000
0.964000,0.039500,0.341672,0.000000,0.188696,0.000000,-0.261800,0.000000,0.000000
0.966000,0.037314,0.341686,0.000000,0.189324,0.000000,-0.261800,0.000000,0.000000
0.968000,0.035127,0.341699,0.000000,0.189951,0.000000,-0.261800,0.000000,0.000000
0.970000,0.032938,0.341711,0.000000,0.190579,0.000000,-0.261800,0.000000,0.000000
0.972000,0.030748,0.341723,0.000000,0.191206,0.000000,-0.261800,0.000000,0.000000
0.974000,0.028557,0.341733,0.000000,0.191834,0.000000,-0.261800,0.000000,0.000000
0.976000,0.026364,0.341743,0.000000,0.192462,0.000000,-0.261800,0.000000,0.000000
0.978000,0.024171,0.341752,0.000000,0.193090,0.000000,-0.261800,0.000000,0.000000
0.980000,0.021977,0.341761,0.000000,0.193718,0.000000,-0.261800,0.000000,0.000000
0.982000,0.019781,0.341768,0.000000,0.194346,0.000000,-0.261800,0.000000,0.000000
0.984000,0.017586,0.341775,0.000000,0.194974,0.000000,-0.261800,0.000000,0.000000
0.986000,0.015389,0.341781,0.000000,0.195602,0.000000,-0.261800,0.000000,0.000000
0.988000,0.013192,0.341786,0.000000,0.196230,0.000000,-0.261800,0.000000,0.000000
0.990000,0.010994,0.341790,0.000000,0.196859,0.000000,-0.261800,0.000000,0.000000
0.992000,0.008796,0.341794,0.000000,0.197487,0.000000,-0.261800,0.000000,0.000000
0.994000,0.006597,0.341796,0.000000,0.198115,0.000000,-0.261800,0.000000,0.000000
0.996000,0.004398,0.341798,0.000000,0.198743,0.000000,-0.261800,0.000000,0.000000
0.998000,0.002199,0.341800,0.000000,0.199372,0.000000,-0.261800,0.000000,0.000000
1.000000,0.000000,0.341800,0.000000,0.200000,0.000000,-0.261800,0.000000,0.000000
1.002000,-0.002199,0.341800,0.000000,0.200628,0.000000,-0.261800,0.000000,0.000000
1.004000,-0.004398,0.341798,0.000000,0.201257,0.000000,-0.261800,0.000000,0.000000
1.006000,-0.006597,0.341796,0.000000,0.201885,0.000000,-0.261800,0.000000,0.000000
1.008000,-0.008796,0.341794,0.000000,0.202513,0.000000,-0.261800,0.000000,0.000000
1.010000,-0.010994,0.341790,0.000000,0.203141,0.000000,-0.261800,0.000000,0.000000
1.012000,-0.013192,0.341786,0.000000,0.203770,0.000000,-0.261800,0.000000,0.000000
1.014000,-0.015389,0.341781,0.000000,0.204398,0.000000,-0.261800,0.000000,0.000000
1.016000,-0.017586,0.341775,0.000000,0.205026,0.000000,-0.261800,0.000000,0.000000
1.018000,-0.019781,0.341768,0.000000,0.205654,0.000000,-0.261800,0.000000,0.000000
1.020000,-0.021977,0.341761,0.000000,0.206282,0.000000,-0.261800,0.000000,0.000000
1.022000,-0.024171,0.341752,0.000000,0.206910,0.000000,-0.261800,0.000000,0.000000
1.024000,-0.026364,0.341743,0.000000,0.207538,0.000000,-0.261800,0.000000,0.000000
1.026000,-0.028557,0.341733,0.000000,0.208166,0.000000,-0.261800,0.000000,0.000000
1.028000,-0.030748,0.341723,0.000000,0.208794,0.000000,-0.261800,0.000000,0.000000
1.030000,-0.032938,0.341711,0.000000,0.209421,0.000000,-0.261800,0.000000,0.000000
1.032000,-0.035127,0.341699,0.000000,0.210049,0.000000,-0.261800,0.000000,0.000000
1.034000,-0.037314,0.341686,0.000000,0.210676,0.000000,-0.261800,0.000000,0.000000
1.036000,-0.039500,0.341672,0.000000,0.211304,0.000000,-0.261800,0.000000,0.000000
1.038000,-0.041684,0.341658,0.000000,0.211931,0.000000,-0.261800,0.000000,0.000000
1.040000,-0.043867,0.341642,0.000000,0.212558,0.000000,-0.261800,0.000000,0.000000
1.042000,-0.046048,0.341626,0.000000,0.213185,0.000000,-0.261800,0.000000,0.000000
1.044000,-0.048227,0.341609,0.000000,0.213812,0.000000,-0.261800,0.000000,0.000000
1.046000,-0.050404,0.341591,0.000000,0.214439,0.000000,-0.261800,0.000000,0.000000
1.048000,-0.052579,0.341573,0.000000,0.215065,0.000000,-0.261800,0.000000,0.000000
1.050000,-0.054752,0.341553,0.000000,0.215692,0.000000,-0.261800,0.000000,0.000000
1.052000,-0.056923,0.341533,0.000000,0.216318,0.000000,-0.261800,0.000000,0.000000
1.054000,-0.059092,0.341512,0.000000,0.216944,0.000000,-0.261800,0.000000,0.000000
1.056000,-0.061258,0.341491,0.000000,0.217570,0.000000,-0.261800,0.000000,0.000000
1.058000,-0.063422,0.341468,0.000000,0.218196,0.000000,-0.261800,0.000000,0.000000
1.060000,-0.065583,0.341445,0.000000,0.218822,0.000000,-0.261800,0.000000,0.000000
1.062000,-0.067742,0.341421,0.000000,0.219447,0.000000,-0.261800,0.000000,0.000000
1.064000,-0.069898,0.341396,0.000000,0.220072,0.000000,-0.261800,0.000000,0.000000
1.066000,-0.072052,0.341370,0.000000,0.220697,0.000000,-0.261800,0.000000,0.000000
1.068000,-0.074202,0.341344,0.000000,0.221322,0.000000,-0.261800,0.000000,0.000000
1.070000,-0.076350,0.341317,0.000000,0.221947,0.000000,-0.261800,0.000000,0.000000
1.072000,-0.078495,0.341289,0.000000,0.222571,0.000000,-0.261800,0.000000,0.000000
1.074000,-0.080636,0.341260,0.000000,0.223195,0.000000,-0.261800,0.000000,0.000000
1.076000,-0.082775,0.341231,0.000000,0.223819,0.000000,-0.261800,0.000000,0.000000
1.078000,-0.084910,0.341200,0.000000,0.224443,0.000000,-0.261800,0.000000,0.000000
1.080000,-0.087041,0.341169,0.000000,0.225067,0.000000,-0.261800,0.000000,0.000000
1.082000,-0.089170,0.341137,0.000000,0.225690,0.000000,-0.261800,0.000000,0.000000
1.084000,-0.091295,0.341105,0.000000,0.226313,0.000000,-0.261800,0.000000,0.000000
1.086000,-0.093416,0.341071,0.000000,0.226936,0.000000,-0.261800,0.000000,0.000000
1.088000,-0.095533,0.341037,0.000000,0.227558,0.000000,-0.261800,0.000000,0.000000
1.090000,-0.097647,0.341002,0.000000,0.228180,0.000000,-0.261800,0.000000,0.000000
1.092000,-0.099757,0.340966,0.000000,0.228802,0.000000,-0.261800,0.000000,0.000000
1.094000,-0.101863,0.340930,0.000000,0.229424,0.000000,-0.261800,0.000000,0.000000
1.096000,-0.103965,0.340892,0.000000,0.230045,0.000000,-0.261800,0.000000,0.000000
1.098000,-0.106062,0.340854,0.000000,0.230666,0.000000,-0.261800,0.000000,0.000000
1.100000,-0.108156,0.340815,0.000000,0.231287,0.000000,-0.261800,0.000000,0.000000
1.102000,-0.110245,0.340775,0.000000,0.231907,0.000000,-0.261800,0.000000,0.000000
1.104000,-0.112330,0.340735,0.000000,0.232527,0.000000,-0.261800,0.000000,0.000000
1.106000,-0.114411,0.340694,0.000000,0.233147,0.000000,-0.261800,0.000000,0.000000
1.108000,-0.116487,0.340652,0.000000,0.233767,0.000000,-0.261800,0.000000,0.000000
1.110000,-0.118558,0.340609,0.000000,0.234386,0.000000,-0.261800,0.000000,0.000000
1.112000,-0.120625,0.340565,0.000000,0.235005,0.000000,-0.261800,0.000000,0.000000
1.114000,-0.122687,0.340521,0.000000,0.235623,0.000000,-0.261800,0.000000,0.000000
1.116000,-0.124744,0.340476,0.000000,0.236241,0.000000,-0.261800,0.000000,0.000000
1.118000,-0.126796,0.340430,0.000000,0.236859,0.000000,-0.261800,0.000000,0.000000
1.120000,-0.128844,0.340383,0.000000,0.237476,0.000000,-0.261800,0.000000,0.000000
1.122000,-0.130886,0.340335,0.000000,0.238093,0.000000,-0.261800,0.000000,0.000000
1.124000,-0.132923,0.340287,0.000000,0.238710,0.000000,-0.261800,0.000000,0.000000
1.126000,-0.134954,0.340238,0.000000,0.239326,0.000000,-0.261800,0.000000,0.000000
1.128000,-0.136981,0.340188,0.000000,0.239942,0.000000,-0.261800,0.000000,0.000000
1.130000,-0.139002,0.340138,0.000000,0.240557,0.000000,-0.261800,0.000000,0.000000
1.132000,-0.141017,0.340086,0.000000,0.241173,0.000000,-0.261800,0.000000,0.000000
1.134000,-0.143027,0.340034,0.000000,0.241787,0.000000,-0.261800,0.000000,0.000000
1.136000,-0.145031,0.339981,0.000000,0.242401,0.000000,-0.261800,0.000000,0.000000
1.138000,-0.147030,0.339928,0.000000,0.243015,0.000000,-0.261800,0.000000,0.000000
1.140000,-0.149023,0.339873,0.000000,0.243629,0.000000,-0.261800,0.000000,0.000000
1.142000,-0.151010,0.339818,0.000000,0.244242,0.000000,-0.261800,0.000000,0.000000
1.144000,-0.152991,0.339762,0.000000,0.244854,0.000000,-0.261800,0.000000,0.000000
1.146000,-0.154965,0.339705,0.000000,0.245466,0.000000,-0.261800,0.000000,0.000000
1.148000,-0.156934,0.339648,0.000000,0.246078,0.000000,-0.261800,0.000000,0.000000
1.150000,-0.158897,0.339590,0.000000,0.246689,0.000000,-0.261800,0.000000,0.000000
1.152000,-0.160853,0.339531,0.000000,0.247300,0.000000,-0.261800,0.000000,0.000000
1.154000,-0.162803,0.339471,0.000000,0.247910,0.000000,-0.261800,0.000000,0.000000
1.156000,-0.164746,0.339410,0.000000,0.248520,0.000000,-0.261800,0.000000,0.000000
1.158000,-0.166683,0.339349,0.000000,0.249129,0.000000,-0.261800,0.000000,0.000000
1.160000,-0.168614,0.339287,0.000000,0.249738,0.000000,-0.261800,0.000000,0.000000
1.162000,-0.170538,0.339224,0.000000,0.250346,0.000000,-0.261800,0.000000,0.000000
1.164000,-0.172455,0.339160,0.000000,0.250954,0.000000,-0.261800,0.000000,0.000000
1.166000,-0.174365,0.339096,0.000000,0.251561,0.000000,-0.261800,0.000000,0.000000
1.168000,-0.176268,0.339031,0.000000,0.252168,0.000000,-0.261800,0.000000,0.000000
1.170000,-0.178164,0.338965,0.000000,0.252775,0.000000,-0.261800,0.000000,0.000000
1.172000,-0.180054,0.338898,0.000000,0.253380,0.000000,-0.261800,0.000000,0.000000
1.174000,-0.181936,0.338830,0.000000,0.253986,0.000000,-0.261800,0.000000,0.000000
1.176000,-0.183811,0.338762,0.000000,0.254590,0.000000,-0.261800,0.000000,0.000000
1.178000,-0.185679,0.338693,0.000000,0.255195,0.000000,-0.261800,0.000000,0.000000
1.180000,-0.187539,0.338623,0.000000,0.255798,0.000000,-0.261800,0.000000,0.000000
1.182000,-0.189392,0.338553,0.000000,0.256401,0.000000,-0.261800,0.000000,0.000000
1.184000,-0.191238,0.338482,0.000000,0.257004,0.000000,-0.261800,0.000000,0.000000
1.186000,-0.193076,0.338410,0.000000,0.257606,0.000000,-0.261800,0.000000,0.000000
1.188000,-0.194906,0.338337,0.000000,0.258207,0.000000,-0.261800,0.000000,0.000000
1.190000,-0.196729,0.338263,0.000000,0.258808,0.000000,-0.261800,0.000000,0.000000
1.192000,-0.198544,0.338189,0.000000,0.259408,0.000000,-0.261800,0.000000,0.000000
1.194000,-0.200351,0.338114,0.000000,0.260008,0.000000,-0.261800,0.000000,0.000000
1.196000,-0.202150,0.338038,0.000000,0.260607,0.000000,-0.261800,0.000000,0.000000
1.198000,-0.203942,0.337962,0.000000,0.261206,0.000000,-0.261800,0.000000,0.000000
1.200000,-0.205725,0.337885,0.000000,0.261803,0.000000,-0.261800,0.000000,0.000000
1.202000,-0.207500,0.337806,0.000000,0.262401,0.000000,-0.261800,0.000000,0.000000
1.204000,-0.209267,0.337728,0.000000,0.262997,0.000000,-0.261800,0.000000,0.000000
1.206000,-0.211025,0.337648,0.000000,0.263593,0.000000,-0.261800,0.000000,0.000000
1.208000,-0.212776,0.337568,0.000000,0.264189,0.000000,-0.261800,0.000000,0.000000
1.210000,-0.214517,0.337487,0.000000,0.264783,0.000000,-0.261800,0.000000,0.000000
1.212000,-0.216251,0.337405,0.000000,0.265378,0.000000,-0.261800,0.000000,0.000000
1.214000,-0.217976,0.337323,0.000000,0.265971,0.000000,-0.261800,0.000000,0.000000
1.216000,-0.219692,0.337239,0.000000,0.266564,0.000000,-0.261800,0.000000,0.000000
1.218000,-0.221400,0.337155,0.000000,0.267156,0.000000,-0.261800,0.000000,0.000000
1.220000,-0.223098,0.337070,0.000000,0.267748,0.000000,-0.261800,0.000000,0.000000
1.222000,-0.224788,0.336985,0.000000,0.268338,0.000000,-0.261800,0.000000,0.000000
1.224000,-0.226470,0.336899,0.000000,0.268929,0.000000,-0.261800,0.000000,0.000000
1.226000,-0.228142,0.336812,0.000000,0.269518,0.000000,-0.261800,0.000000,0.000000
1.228000,-0.229805,0.336724,0.000000,0.270107,0.000000,-0.261800,0.000000,0.000000
1.230000,-0.231459,0.336636,0.000000,0.270695,0.000000,-0.261800,0.000000,0.000000
1.232000,-0.233104,0.336546,0.000000,0.271282,0.000000,-0.261800,0.000000,0.000000
1.234000,-0.234740,0.336456,0.000000,0.271869,0.000000,-0.261800,0.000000,0.000000
1.236000,-0.236366,0.336366,0.000000,0.272455,0.000000,-0.261800,0.000000,0.000000
1.238000,-0.237984,0.336274,0.000000,0.273040,0.000000,-0.261800,0.000000,0.000000
1.240000,-0.239591,0.336182,0.000000,0.273625,0.000000,-0.261800,0.000000,0.000000
1.242000,-0.241190,0.336089,0.000000,0.274209,0.000000,-0.261800,0.000000,0.000000
1.244000,-0.242779,0.335996,0.000000,0.274792,0.000000,-0.261800,0.000000,0.000000
1.246000,-0.244358,0.335901,0.000000,0.275374,0.000000,-0.261800,0.000000,0.000000
1.248000,-0.245927,0.335806,0.000000,0.275956,0.000000,-0.261800,0.000000,0.000000
1.250000,-0.247487,0.335710,0.000000,0.276537,0.000000,-0.261800,0.000000,0.000000
1.252000,-0.249037,0.335614,0.000000,0.277117,0.000000,-0.261800,0.000000,0.000000
1.254000,-0.250578,0.335517,0.000000,0.277696,0.000000,-0.261800,0.000000,0.000000
1.256000,-0.252108,0.335419,0.000000,0.278275,0.000000,-0.261800,0.000000,0.000000
1.258000,-0.253629,0.335320,0.000000,0.278853,0.000000,-0.261800,0.000000,0.000000
1.260000,-0.255139,0.335220,0.000000,0.279430,0.000000,-0.261800,0.000000,0.000000
1.262000,-0.256639,0.335120,0.000000,0.280006,0.000000,-0.261800,0.000000,0.000000
1.264000,-0.258130,0.335019,0.000000,0.280581,0.000000,-0.261800,0.000000,0.000000
1.266000,-0.259610,0.334918,0.000000,0.281156,0.000000,-0.261800,0.000000,0.000000
1.268000,-0.261079,0.334815,0.000000,0.281730,0.000000,-0.261800,0.000000,0.000000
1.270000,-0.262539,0.334712,0.000000,0.282303,0.000000,-0.261800,0.000000,0.000000
1.272000,-0.263988,0.334608,0.000000,0.282875,0.000000,-0.261800,0.000000,0.000000
1.274000,-0.265427,0.334504,0.000000,0.283447,0.000000,-0.261800,0.000000,0.000000
1.276000,-0.266855,0.334399,0.000000,0.284017,0.000000,-0.261800,0.000000,0.000000
1.278000,-0.268273,0.334293,0.000000,0.284587,0.000000,-0.261800,0.000000,0.000000
1.280000,-0.269680,0.334186,0.000000,0.285156,0.000000,-0.261800,0.000000,0.000000
1.282000,-0.271076,0.334079,0.000000,0.285724,0.000000,-0.261800,0.000000,0.000000
1.284000,-0.272462,0.333971,0.000000,0.286291,0.000000,-0.261800,0.000000,0.000000
1.286000,-0.273837,0.333862,0.000000,0.286858,0.000000,-0.261800,0.000000,0.000000
1.288000,-0.275201,0.333752,0.000000,0.287423,0.000000,-0.261800,0.000000,0.000000
1.290000,-0.276554,0.333642,0.000000,0.287988,0.000000,-0.261800,0.000000,0.000000
1.292000,-0.277897,0.333531,0.000000,0.288552,0.000000,-0.261800,0.000000,0.000000
1.294000,-0.279228,0.333420,0.000000,0.289115,0.000000,-0.261800,0.000000,0.000000
1.296000,-0.280548,0.333307,0.000000,0.289677,0.000000,-0.261800,0.000000,0.000000
1.298000,-0.281858,0.333194,0.000000,0.290238,0.000000,-0.261800,0.000000,0.000000
1.300000,-0.283156,0.333081,0.000000,0.290798,0.000000,-0.261800,0.000000,0.000000
1.302000,-0.284443,0.332966,0.000000,0.291357,0.000000,-0.261800,0.000000,0.000000
1.304000,-0.285719,0.332851,0.000000,0.291916,0.000000,-0.261800,0.000000,0.000000
1.306000,-0.286983,0.332735,0.000000,0.292474,0.000000,-0.261800,0.000000,0.000000
1.308000,-0.288236,0.332619,0.000000,0.293030,0.000000,-0.261800,0.000000,0.000000
1.310000,-0.289478,0.332501,0.000000,0.293586,0.000000,-0.261800,0.000000,0.000000
1.312000,-0.290709,0.332383,0.000000,0.294141,0.000000,-0.261800,0.000000,0.000000
1.314000,-0.291927,0.332265,0.000000,0.294695,0.000000,-0.261800,0.000000,0.000000
1.316000,-0.293135,0.332145,0.000000,0.295248,0.000000,-0.261800,0.000000,0.000000
1.318000,-0.294331,0.332025,0.000000,0.295800,0.000000,-0.261800,0.000000,0.000000
1.320000,-0.295515,0.331905,0.000000,0.296351,0.000000,-0.261800,0.000000,0.000000
1.322000,-0.296687,0.331783,0.000000,0.296901,0.000000,-0.261800,0.000000,0.000000
1.324000,-0.297848,0.331661,0.000000,0.297450,0.000000,-0.261800,0.000000,0.000000
1.326000,-0.298997,0.331538,0.000000,0.297998,0.000000,-0.261800,0.000000,0.000000
1.328000,-0.300134,0.331415,0.000000,0.298545,0.000000,-0.261800,0.000000,0.000000
1.330000,-0.301260,0.331291,0.000000,0.299092,0.000000,-0.261800,0.000000,0.000000
1.332000,-0.302373,0.331166,0.000000,0.299637,0.000000,-0.261800,0.000000,0.000000
1.334000,-0.303475,0.331040,0.000000,0.300181,0.000000,-0.261800,0.000000,0.000000
1.336000,-0.304564,0.330914,0.000000,0.300725,0.000000,-0.261800,0.000000,0.000000
1.338000,-0.305642,0.330787,0.000000,0.301267,0.000000,-0.261800,0.000000,0.000000
1.340000,-0.306707,0.330659,0.000000,0.301808,0.000000,-0.261800,0.000000,0.000000
1.342000,-0.307761,0.330531,0.000000,0.302349,0.000000,-0.261800,0.000000,0.000000
1.344000,-0.308802,0.330402,0.000000,0.302888,0.000000,-0.261800,0.000000,0.000000
1.346000,-0.309831,0.330273,0.000000,0.303426,0.000000,-0.261800,0.000000,0.000000
1.348000,-0.310848,0.330142,0.000000,0.303963,0.000000,-0.261800,0.000000,0.000000
1.350000,-0.311852,0.330011,0.000000,0.304500,0.000000,-0.261800,0.000000,0.000000
1.352000,-0.312844,0.329880,0.000000,0.305035,0.000000,-0.261800,0.000000,0.000000
1.354000,-0.313824,0.329747,0.000000,0.305569,0.000000,-0.261800,0.000000,0.000000
1.356000,-0.314792,0.329614,0.000000,0.306102,0.000000,-0.261800,0.000000,0.000000
1.358000,-0.315747,0.329481,0.000000,0.306634,0.000000,-0.261800,0.000000,0.000000
1.360000,-0.316689,0.329346,0.000000,0.307165,0.000000,-0.261800,0.000000,0.000000
1.362000,-0.317620,0.329211,0.000000,0.307695,0.000000,-0.261800,0.000000,0.000000
1.364000,-0.318537,0.329076,0.000000,0.308224,0.000000,-0.261800,0.000000,0.000000
1.366000,-0.319442,0.328939,0.000000,0.308752,0.000000,-0.261800,0.000000,0.000000
1.368000,-0.320334,0.328802,0.000000,0.309279,0.000000,-0.261800,0.000000,0.000000
1.370000,-0.321214,0.328665,0.000000,0.309805,0.000000,-0.261800,0.000000,0.000000
1.372000,-0.322081,0.328526,0.000000,0.310329,0.000000,-0.261800,0.000000,0.000000
1.374000,-0.322935,0.328387,0.000000,0.310853,0.000000,-0.261800,0.000000,0.000000
1.376000,-0.323777,0.328248,0.000000,0.311375,0.000000,-0.261800,0.000000,0.000000
1.378000,-0.324606,0.328107,0.000000,0.311896,0.000000,-0.261800,0.000000,0.000000
1.380000,-0.325422,0.327966,0.000000,0.312417,0.000000,-0.261800,0.000000,0.000000
1.382000,-0.326225,0.327825,0.000000,0.312936,0.000000,-0.261800,0.000000,0.000000
1.384000,-0.327015,0.327683,0.000000,0.313454,0.000000,-0.261800,0.000000,0.000000
1.386000,-0.327792,0.327540,0.000000,0.313971,0.000000,-0.261800,0.000000,0.000000
1.388000,-0.328557,0.327396,0.000000,0.314486,0.000000,-0.261800,0.000000,0.000000
1.390000,-0.329308,0.327252,0.000000,0.315001,0.000000,-0.261800,0.000000,0.000000
1.392000,-0.330047,0.327107,0.000000,0.315515,0.000000,-0.261800,0.000000,0.000000
1.394000,-0.330772,0.326962,0.000000,0.316027,0.000000,-0.261800,0.000000,0.000000
1.396000,-0.331484,0.326816,0.000000,0.316538,0.000000,-0.261800,0.000000,0.000000
1.398000,-0.332184,0.326669,0.000000,0.317048,0.000000,-0.261800,0.000000,0.000000
1.400000,-0.332870,0.326521,0.000000,0.317557,0.000000,-0.261800,0.000000,0.000000
1.402000,-0.333543,0.326373,0.000000,0.318065,0.000000,-0.261800,0.000000,0.000000
1.404000,-0.334203,0.326225,0.000000,0.318571,0.000000,-0.261800,0.000000,0.000000
1.406000,-0.334849,0.326075,0.000000,0.319077,0.000000,-0.261800,0.000000,0.000000
1.408000,-0.335483,0.325925,0.000000,0.319581,0.000000,-0.261800,0.000000,0.000000
1.410000,-0.336103,0.325775,0.000000,0.320084,0.000000,-0.261800,0.000000,0.000000
1.412000,-0.336710,0.325624,0.000000,0.320586,0.000000,-0.261800,0.000000,0.000000
1.414000,-0.337303,0.325472,0.000000,0.321087,0.000000,-0.261800,0.000000,0.000000
1.416000,-0.337884,0.325319,0.000000,0.321586,0.000000,-0.261800,0.000000,0.000000
