time,waist_roll_joint,waist_pitch_joint
3.640000,0.131642,-0.172868
3.642000,0.131498,-0.172928
3.644000,0.131353,-0.172987
3.646000,0.131209,-0.173045
3.648000,0.131064,-0.173101
3.650000,0.130919,-0.173157
3.652000,0.130774,-0.173211
3.654000,0.130629,-0.173264
3.656000,0.130483,-0.173317
3.658000,0.130337,-0.173368
3.660000,0.130191,-0.173418
3.662000,0.130045,-0.173467
3.664000,0.129899,-0.173515
3.666000,0.129752,-0.173561
3.668000,0.129605,-0.173607
3.670000,0.129458,-0.173652
3.672000,0.129311,-0.173695
3.674000,0.129164,-0.173738
3.676000,0.129016,-0.173779
3.678000,0.128868,-0.173819
3.680000,0.128720,-0.173858
3.682000,0.128572,-0.173896
3.684000,0.128424,-0.173933
3.686000,0.128275,-0.173969
3.688000,0.128126,-0.174003
3.690000,0.127977,-0.174037
3.692000,0.127828,-0.174070
3.694000,0.127679,-0.174101
3.696000,0.127529,-0.174131
3.698000,0.127379,-0.174160
3.700000,0.127229,-0.174189
3.702000,0.127079,-0.174216
3.704000,0.126928,-0.174241
3.706000,0.126778,-0.174266
3.708000,0.126627,-0.174290
3.710000,0.126476,-0.174312
3.712000,0.126325,-0.174334
3.714000,0.126173,-0.174354
3.716000,0.126022,-0.174374
3.718000,0.125870,-0.174392
3.720000,0.125718,-0.174409
3.722000,0.125565,-0.174425
3.724000,0.125413,-0.174440
3.726000,0.125260,-0.174454
3.728000,0.125108,-0.174466
3.730000,0.124954,-0.174478
3.732000,0.124801,-0.174488
3.734000,0.124648,-0.174498
3.736000,0.124494,-0.174506
3.738000,0.124340,-0.174513
3.740000,0.124186,-0.174519
3.742000,0.124032,-0.174524
3.744000,0.123878,-0.174528
3.746000,0.123723,-0.174531
3.748000,0.123568,-0.174532
3.750000,0.123413,-0.174533
3.752000,0.123258,-0.174532
3.754000,0.123103,-0.174531
3.756000,0.122947,-0.174528
3.758000,0.122792,-0.174524
3.760000,0.122636,-0.174519
3.762000,0.122479,-0.174513
3.764000,0.122323,-0.174506
3.766000,0.122167,-0.174498
3.768000,0.122010,-0.174488
3.770000,0.121853,-0.174478
3.772000,0.121696,-0.174466
3.774000,0.121538,-0.174454
3.776000,0.121381,-0.174440
3.778000,0.121223,-0.174425
3.780000,0.121065,-0.174409
3.782000,0.120907,-0.174392
3.784000,0.120749,-0.174374
3.786000,0.120591,-0.174354
3.788000,0.120432,-0.174334
3.790000,0.120273,-0.174312
3.792000,0.120114,-0.174290
3.794000,0.119955,-0.174266
3.796000,0.119795,-0.174241
3.798000,0.119636,-0.174216
3.800000,0.119476,-0.174189
3.802000,0.119316,-0.174160
3.804000,0.119156,-0.174131
3.806000,0.118996,-0.174101
3.808000,0.118835,-0.174070
3.810000,0.118674,-0.174037
3.812000,0.118513,-0.174003
3.814000,0.118352,-0.173969
3.816000,0.118191,-0.173933
3.818000,0.118029,-0.173896
3.820000,0.117868,-0.173858
3.822000,0.117706,-0.173819
3.824000,0.117544,-0.173779
3.826000,0.117382,-0.173738
3.828000,0.117219,-0.173695
3.830000,0.117057,-0.173652
3.832000,0.116894,-0.173607
3.834000,0.116731,-0.173561
3.836000,0.116568,-0.173515
3.838000,0.116405,-0.173467
3.840000,0.116241,-0.173418
3.842000,0.116077,-0.173368
3.844000,0.115913,-0.173317
3.846000,0.115749,-0.173264
3.848000,0.115585,-0.173211
3.850000,0.115421,-0.173157
3.852000,0.115256,-0.173101
3.854000,0.115091,-0.173045
3.856000,0.114926,-0.172987
3.858000,0.114761,-0.172928
3.860000,0.114596,-0.172868
3.862000,0.114430,-0.172807
3.864000,0.114265,-0.172745
3.866000,0.114099,-0.172682
3.868000,0.113933,-0.172618
3.870000,0.113766,-0.172552
3.872000,0.113600,-0.172486
3.874000,0.113433,-0.172418
3.876000,0.113267,-0.172350
3.878000,0.113100,-0.172280
3.880000,0.112933,-0.172209
3.882000,0.112765,-0.172137
3.884000,0.112598,-0.172064
3.886000,0.112430,-0.171990
3.888000,0.112262,-0.171915
3.890000,0.112094,-0.171839
3.892000,0.111926,-0.171762
3.894000,0.111758,-0.171683
3.896000,0.111589,-0.171604
3.898000,0.111420,-0.171523
3.900000,0.111251,-0.171441
3.902000,0.111082,-0.171359
3.904000,0.110913,-0.171275
3.906000,0.110744,-0.171190
3.908000,0.110574,-0.171104
3.910000,0.110404,-0.171017
3.912000,0.110234,-0.170929
3.914000,0.110064,-0.170840
3.916000,0.109894,-0.170749
3.918000,0.109723,-0.170658
3.920000,0.109553,-0.170565
3.922000,0.109382,-0.170472
3.924000,0.109211,-0.170377
3.926000,0.109040,-0.170282
3.928000,0.108868,-0.170185
3.930000,0.108697,-0.170087
3.932000,0.108525,-0.169988
3.934000,0.108353,-0.169888
3.936000,0.108181,-0.169787
3.938000,0.108009,-0.169685
3.940000,0.107837,-0.169582
3.942000,0.107664,-0.169477
3.944000,0.107492,-0.169372
3.946000,0.107319,-0.169266
3.948000,0.107146,-0.169158
3.950000,0.106972,-0.169050
3.952000,0.106799,-0.168940
3.954000,0.106626,-0.168829
3.956000,0.106452,-0.168718
3.958000,0.106278,-0.168605
3.960000,0.106104,-0.168491
3.962000,0.105930,-0.168376
3.964000,0.105755,-0.168260
3.966000,0.105581,-0.168143
3.968000,0.105406,-0.168025
3.970000,0.105231,-0.167906
3.972000,0.105056,-0.167785
3.974000,0.104881,-0.167664
3.976000,0.104705,-0.167542
3.978000,0.104530,-0.167418
3.980000,0.104354,-0.167294
3.982000,0.104178,-0.167168
3.984000,0.104002,-0.167041
3.986000,0.103826,-0.166914
3.988000,0.103650,-0.166785
3.990000,0.103473,-0.166655
3.992000,0.103296,-0.166524
3.994000,0.103119,-0.166393
3.996000,0.102942,-0.166260
3.998000,0.102765,-0.166126
4.000000,0.102588,-0.165991
4.002000,0.102410,-0.165855
4.004000,0.102233,-0.165717
4.006000,0.102055,-0.165579
4.008000,0.101877,-0.165440
4.010000,0.101699,-0.165300
4.012000,0.101520,-0.165159
4.014000,0.101342,-0.165016
4.016000,0.101163,-0.164873
4.018000,0.100984,-0.164728
4.020000,0.100805,-0.164583
4.022000,0.100626,-0.164436
4.024000,0.100447,-0.164289
4.026000,0.100268,-0.164140
4.028000,0.100088,-0.163991
4.030000,0.099908,-0.163840
4.032000,0.099728,-0.163688
4.034000,0.099548,-0.163536
4.036000,0.099368,-0.163382
4.038000,0.099188,-0.163227
4.040000,0.099007,-0.163071
4.042000,0.098826,-0.162914
4.044000,0.098646,-0.162756
4.046000,0.098465,-0.162598
4.048000,0.098283,-0.162438
4.050000,0.098102,-0.162277
4.052000,0.097921,-0.162115
4.054000,0.097739,-0.161952
4.056000,0.097557,-0.161788
4.058000,0.097375,-0.161623
4.060000,0.097193,-0.161456
4.062000,0.097011,-0.161289
4.064000,0.096828,-0.161121
4.066000,0.096646,-0.160952
4.068000,0.096463,-0.160782
4.070000,0.096280,-0.160611
4.072000,0.096097,-0.160439
4.074000,0.095914,-0.160265
4.076000,0.095731,-0.160091
4.078000,0.095547,-0.159916
4.080000,0.095364,-0.159740
4.082000,0.095180,-0.159562
4.084000,0.094996,-0.159384
4.086000,0.094812,-0.159205
4.088000,0.094628,-0.159025
4.090000,0.094443,-0.158843
4.092000,0.094259,-0.158661
4.094000,0.094074,-0.158478
4.096000,0.093889,-0.158294
4.098000,0.093705,-0.158108
4.100000,0.093519,-0.157922
4.102000,0.093334,-0.157735
4.104000,0.093149,-0.157547
4.106000,0.092963,-0.157357
4.108000,0.092778,-0.157167
4.110000,0.092592,-0.156976
4.112000,0.092406,-0.156784
4.114000,0.092220,-0.156590
4.116000,0.092033,-0.156396
4.118000,0.091847,-0.156201
4.120000,0.091660,-0.156005
4.122000,0.091474,-0.155808
4.124000,0.091287,-0.155609
4.126000,0.091100,-0.155410
4.128000,0.090913,-0.155210
4.130000,0.090725,-0.155009
4.132000,0.090538,-0.154807
4.134000,0.090350,-0.154604
4.136000,0.090163,-0.154400
4.138000,0.089975,-0.154195
4.140000,0.089787,-0.153989
4.142000,0.089598,-0.153782
4.144000,0.089410,-0.153574
4.146000,0.089222,-0.153365
4.148000,0.089033,-0.153155
4.150000,0.088844,-0.152944
4.152000,0.088656,-0.152733
4.154000,0.088467,-0.152520
4.156000,0.088278,-0.152306
4.158000,0.088088,-0.152091
4.160000,0.087899,-0.151876
4.162000,0.087709,-0.151659
4.164000,0.087520,-0.151442
4.166000,0.087330,-0.151223
4.168000,0.087140,-0.151004
4.170000,0.086950,-0.150783
4.172000,0.086759,-0.150562
4.174000,0.086569,-0.150339
4.176000,0.086379,-0.150116
4.178000,0.086188,-0.149892
4.180000,0.085997,-0.149667
4.182000,0.085806,-0.149441
4.184000,0.085615,-0.149213
4.186000,0.085424,-0.148985
4.188000,0.085233,-0.148756
4.190000,0.085041,-0.148527
4.192000,0.084850,-0.148296
4.194000,0.084658,-0.148064
4.196000,0.084466,-0.147831
4.198000,0.084274,-0.147598
4.200000,0.084082,-0.147363
4.202000,0.083890,-0.147128
4.204000,0.083697,-0.146891
4.206000,0.083505,-0.146654
4.208000,0.083312,-0.146415
4.210000,0.083119,-0.146176
4.212000,0.082926,-0.145936
4.214000,0.082733,-0.145695
4.216000,0.082540,-0.145453
4.218000,0.082347,-0.145210
4.220000,0.082153,-0.144966
4.222000,0.081960,-0.144722
4.224000,0.081766,-0.144476
4.226000,0.081572,-0.144229
4.228000,0.081378,-0.143982
4.230000,0.081184,-0.143734
4.232000,0.080990,-0.143484
4.234000,0.080796,-0.143234
4.236000,0.080601,-0.142983
4.238000,0.080407,-0.142731
4.240000,0.080212,-0.142478
4.242000,0.080017,-0.142224
4.244000,0.079822,-0.141970
4.246000,0.079627,-0.141714
4.248000,0.079432,-0.141457
4.250000,0.079236,-0.141200
4.252000,0.079041,-0.140942
4.254000,0.078845,-0.140683
4.256000,0.078649,-0.140423
4.258000,0.078454,-0.140162
4.260000,0.078258,-0.139900
4.262000,0.078062,-0.139637
4.264000,0.077865,-0.139374
4.266000,0.077669,-0.139109
4.268000,0.077472,-0.138844
4.270000,0.077276,-0.138577
4.272000,0.077079,-0.138310
4.274000,0.076882,-0.138042
4.276000,0.076685,-0.137774
4.278000,0.076488,-0.137504
4.280000,0.076291,-0.137233
4.282000,0.076094,-0.136962
4.284000,0.075896,-0.136689
4.286000,0.075699,-0.136416
4.288000,0.075501,-0.136142
4.290000,0.075303,-0.135867
4.292000,0.075105,-0.135592
4.294000,0.074907,-0.135315
4.296000,0.074709,-0.135037
4.298000,0.074511,-0.134759
4.300000,0.074313,-0.134480
4.302000,0.074114,-0.134200
4.304000,0.073915,-0.133919
4.306000,0.073717,-0.133637
4.308000,0.073518,-0.133355
4.310000,0.073319,-0.133071
4.312000,0.073120,-0.132787
4.314000,0.072920,-0.132502
4.316000,0.072721,-0.132216
4.318000,0.072522,-0.131929
4.320000,0.072322,-0.131642
4.322000,0.072123,-0.131353
4.324000,0.071923,-0.131064
4.326000,0.071723,-0.130774
4.328000,0.071523,-0.130483
4.330000,0.071323,-0.130191
4.332000,0.071122,-0.129899
4.334000,0.070922,-0.129605
4.336000,0.070722,-0.129311
4.338000,0.070521,-0.129016
4.340000,0.070320,-0.128720
4.342000,0.070120,-0.128424
4.344000,0.069919,-0.128126
4.346000,0.069718,-0.127828
4.348000,0.069517,-0.127529
4.350000,0.069315,-0.127229
4.352000,0.069114,-0.126928
4.354000,0.068913,-0.126627
4.356000,0.068711,-0.126325
4.358000,0.068509,-0.126022
4.360000,0.068308,-0.125718
4.362000,0.068106,-0.125413
4.364000,0.067904,-0.125108
4.366000,0.067702,-0.124801
4.368000,0.067499,-0.124494
4.370000,0.067297,-0.124186
4.372000,0.067095,-0.123878
4.374000,0.066892,-0.123568
4.376000,0.066690,-0.123258
4.378000,0.066487,-0.122947
4.380000,0.066284,-0.122636
4.382000,0.066081,-0.122323
4.384000,0.065878,-0.122010
4.386000,0.065675,-0.121696
4.388000,0.065472,-0.121381
4.390000,0.065268,-0.121065
4.392000,0.065065,-0.120749
4.394000,0.064861,-0.120432
4.396000,0.064657,-0.120114
4.398000,0.064454,-0.119795
4.400000,0.064250,-0.119476
4.402000,0.064046,-0.119156
4.404000,0.063842,-0.118835
4.406000,0.063638,-0.118513
4.408000,0.063433,-0.118191
4.410000,0.063229,-0.117868
4.412000,0.063025,-0.117544
4.414000,0.062820,-0.117219
4.416000,0.062615,-0.116894
4.418000,0.062410,-0.116568
4.420000,0.062206,-0.116241
4.422000,0.062001,-0.115913
4.424000,0.061796,-0.115585
4.426000,0.061590,-0.115256
4.428000,0.061385,-0.114926
4.430000,0.061180,-0.114596
4.432000,0.060974,-0.114265
4.434000,0.060769,-0.113933
4.436000,0.060563,-0.113600
4.438000,0.060357,-0.113267
4.440000,0.060152,-0.112933
4.442000,0.059946,-0.112598
4.444000,0.059740,-0.112262
4.446000,0.059533,-0.111926
4.448000,0.059327,-0.111589
4.450000,0.059121,-0.111251
4.452000,0.058915,-0.110913
4.454000,0.058708,-0.110574
4.456000,0.058501,-0.110234
4.458000,0.058295,-0.109894
4.460000,0.058088,-0.109553
4.462000,0.057881,-0.109211
4.464000,0.057674,-0.108868
4.466000,0.057467,-0.108525
4.468000,0.057260,-0.108181
4.470000,0.057053,-0.107837
4.472000,0.056845,-0.107492
4.474000,0.056638,-0.107146
4.476000,0.056430,-0.106799
4.478000,0.056223,-0.106452
4.480000,0.056015,-0.106104
4.482000,0.055807,-0.105755
4.484000,0.055600,-0.105406
4.486000,0.055392,-0.105056
4.488000,0.055184,-0.104705
4.490000,0.054976,-0.104354
4.492000,0.054767,-0.104002
4.494000,0.054559,-0.103650
4.496000,0.054351,-0.103296
4.498000,0.054142,-0.102942
4.500000,0.053934,-0.102588
4.502000,0.053725,-0.102233
4.504000,0.053516,-0.101877
4.506000,0.053307,-0.101520
4.508000,0.053099,-0.101163
4.510000,0.052890,-0.100805
4.512000,0.052681,-0.100447
4.514000,0.052471,-0.100088
4.516000,0.052262,-0.099728
4.518000,0.052053,-0.099368
4.520000,0.051844,-0.099007
4.522000,0.051634,-0.098646
4.524000,0.051425,-0.098283
4.526000,0.051215,-0.097921
4.528000,0.051005,-0.097557
4.530000,0.050795,-0.097193
4.532000,0.050586,-0.096828
4.534000,0.050376,-0.096463
4.536000,0.050166,-0.096097
4.538000,0.049955,-0.095731
4.540000,0.049745,-0.095364
4.542000,0.049535,-0.094996
4.544000,0.049325,-0.094628
4.546000,0.049114,-0.094259
4.548000,0.048904,-0.093889
4.550000,0.048693,-0.093519
4.552000,0.048482,-0.093149
4.554000,0.048272,-0.092778
4.556000,0.048061,-0.092406
4.558000,0.047850,-0.092033
4.560000,0.047639,-0.091660
4.562000,0.047428,-0.091287
4.564000,0.047217,-0.090913
4.566000,0.047006,-0.090538
4.568000,0.046795,-0.090163
4.570000,0.046583,-0.089787
4.572000,0.046372,-0.089410
4.574000,0.046160,-0.089033
4.576000,0.045949,-0.088656
4.578000,0.045737,-0.088278
4.580000,0.045525,-0.087899
4.582000,0.045314,-0.087520
4.584000,0.045102,-0.087140
4.586000,0.044890,-0.086759
4.588000,0.044678,-0.086379
4.590000,0.044466,-0.085997
4.592000,0.044254,-0.085615
4.594000,0.044042,-0.085233
4.596000,0.043829,-0.084850
4.598000,0.043617,-0.084466
4.600000,0.043405,-0.084082
4.602000,0.043192,-0.083697
4.604000,0.042980,-0.083312
4.606000,0.042767,-0.082926
4.608000,0.042554,-0.082540
4.610000,0.042342,-0.082153
4.612000,0.042129,-0.081766
4.614000,0.041916,-0.081378
4.616000,0.041703,-0.080990
4.618000,0.041490,-0.080601
4.620000,0.041277,-0.080212
4.622000,0.041064,-0.079822
4.624000,0.040851,-0.079432
4.626000,0.040637,-0.079041
4.628000,0.040424,-0.078649
4.630000,0.040211,-0.078258
4.632000,0.039997,-0.077865
4.634000,0.039784,-0.077472
4.636000,0.039570,-0.077079
4.638000,0.039356,-0.076685
4.640000,0.039143,-0.076291
4.642000,0.038929,-0.075896
4.644000,0.038715,-0.075501
4.646000,0.038501,-0.075105
4.648000,0.038287,-0.074709
4.650000,0.038073,-0.074313
4.652000,0.037859,-0.073915
4.654000,0.037645,-0.073518
4.656000,0.037431,-0.073120
4.658000,0.037217,-0.072721
4.660000,0.037002,-0.072322
4.662000,0.036788,-0.071923
4.664000,0.036573,-0.071523
4.666000,0.036359,-0.071122
4.668000,0.036144,-0.070722
4.670000,0.035930,-0.070320
4.672000,0.035715,-0.069919
4.674000,0.035500,-0.069517
4.676000,0.035286,-0.069114
4.678000,0.035071,-0.068711
4.680000,0.034856,-0.068308
4.682000,0.034641,-0.067904
4.684000,0.034426,-0.067499
4.686000,0.034211,-0.067095
4.688000,0.033996,-0.066690
4.690000,0.033781,-0.066284
4.692000,0.033566,-0.065878
4.694000,0.033350,-0.065472
4.696000,0.033135,-0.065065
4.698000,0.032920,-0.064657
4.700000,0.032704,-0.064250
4.702000,0.032489,-0.063842
4.704000,0.032273,-0.063433
4.706000,0.032058,-0.063025
4.708000,0.031842,-0.062615
4.710000,0.031626,-0.062206
4.712000,0.031411,-0.061796
4.714000,0.031195,-0.061385
4.716000,0.030979,-0.060974
4.718000,0.030763,-0.060563
4.720000,0.030547,-0.060152
4.722000,0.030331,-0.059740
4.724000,0.030115,-0.059327
4.726000,0.029899,-0.058915
4.728000,0.029683,-0.058501
4.730000,0.029467,-0.058088
4.732000,0.029251,-0.057674
4.734000,0.029035,-0.057260
4.736000,0.028818,-0.056845
4.738000,0.028602,-0.056430
4.740000,0.028386,-0.056015
4.742000,0.028169,-0.055600
4.744000,0.027953,-0.055184
4.746000,0.027736,-0.054767
4.748000,0.027520,-0.054351
4.750000,0.027303,-0.053934
4.752000,0.027086,-0.053516
4.754000,0.026870,-0.053099
4.756000,0.026653,-0.052681
4.758000,0.026436,-0.052262
4.760000,0.026219,-0.051844
4.762000,0.026002,-0.051425
4.764000,0.025786,-0.051005
4.766000,0.025569,-0.050586
4.768000,0.025352,-0.050166
4.770000,0.025135,-0.049745
4.772000,0.024918,-0.049325
4.774000,0.024700,-0.048904
4.776000,0.024483,-0.048482
4.778000,0.024266,-0.048061
4.780000,0.024049,-0.047639
4.782000,0.023832,-0.047217
4.784000,0.023614,-0.046795
4.786000,0.023397,-0.046372
4.788000,0.023180,-0.045949
4.790000,0.022962,-0.045525
4.792000,0.022745,-0.045102
4.794000,0.022527,-0.044678
4.796000,0.022310,-0.044254
4.798000,0.022092,-0.043829
4.800000,0.021875,-0.043405
4.802000,0.021657,-0.042980
4.804000,0.021440,-0.042554
4.806000,0.021222,-0.042129
4.808000,0.021004,-0.041703
4.810000,0.020786,-0.041277
4.812000,0.020569,-0.040851
4.814000,0.020351,-0.040424
4.816000,0.020133,-0.039997
4.818000,0.019915,-0.039570
4.820000,0.019697,-0.039143
4.822000,0.019479,-0.038715
4.824000,0.019261,-0.038287
4.826000,0.019043,-0.037859
4.828000,0.018825,-0.037431
4.830000,0.018607,-0.037002
4.832000,0.018389,-0.036573
4.834000,0.018171,-0.036144
4.836000,0.017953,-0.035715
4.838000,0.017735,-0.035286
4.840000,0.017516,-0.034856
4.842000,0.017298,-0.034426
4.844000,0.017080,-0.033996
4.846000,0.016862,-0.033566
4.848000,0.016643,-0.033135
4.850000,0.016425,-0.032704
4.852000,0.016207,-0.032273
4.854000,0.015988,-0.031842
4.856000,0.015770,-0.031411
4.858000,0.015551,-0.030979
4.860000,0.015333,-0.030547
4.862000,0.015114,-0.030115
4.864000,0.014896,-0.029683
4.866000,0.014677,-0.029251
4.868000,0.014459,-0.028818
4.870000,0.014240,-0.028386
4.872000,0.014022,-0.027953
4.874000,0.013803,-0.027520
4.876000,0.013584,-0.027086
4.878000,0.013366,-0.026653
4.880000,0.013147,-0.026219
4.882000,0.012928,-0.025786
4.884000,0.012710,-0.025352
4.886000,0.012491,-0.024918
4.888000,0.012272,-0.024483
4.890000,0.012053,-0.024049
4.892000,0.011834,-0.023614
4.894000,0.011616,-0.023180
4.896000,0.011397,-0.022745
4.898000,0.011178,-0.022310
4.900000,0.010959,-0.021875
4.902000,0.010740,-0.021440
4.904000,0.010521,-0.021004
4.906000,0.010302,-0.020569
4.908000,0.010083,-0.020133
4.910000,0.009864,-0.019697
4.912000,0.009645,-0.019261
4.914000,0.009426,-0.018825
4.916000,0.009207,-0.018389
4.918000,0.008988,-0.017953
4.920000,0.008769,-0.017516
4.922000,0.008550,-0.017080
4.924000,0.008331,-0.016643
4.926000,0.008112,-0.016207
4.928000,0.007893,-0.015770
4.930000,0.007674,-0.015333
4.932000,0.007455,-0.014896
4.934000,0.007236,-0.014459
4.936000,0.007016,-0.014022
4.938000,0.006797,-0.013584
4.940000,0.006578,-0.013147
4.942000,0.006359,-0.012710
4.944000,0.006140,-0.012272
4.946000,0.005921,-0.011834
4.948000,0.005701,-0.011397
4.950000,0.005482,-0.010959
4.952000,0.005263,-0.010521
4.954000,0.005044,-0.010083
4.956000,0.004825,-0.009645
4.958000,0.004605,-0.009207
4.960000,0.004386,-0.008769
4.962000,0.004167,-0.008331
4.964000,0.003948,-0.007893
4.966000,0.003728,-0.007455
4.968000,0.003509,-0.007016
4.970000,0.003290,-0.006578
4.972000,0.003070,-0.006140
4.974000,0.002851,-0.005701
4.976000,0.002632,-0.005263
4.978000,0.002412,-0.004825
4.980000,0.002193,-0.004386
4.982000,0.001974,-0.003948
4.984000,0.001755,-0.003509
4.986000,0.001535,-0.003070
4.988000,0.001316,-0.002632
4.990000,0.001097,-0.002193
4.992000,0.000877,-0.001755
4.994000,0.000658,-0.001316
4.996000,0.000439,-0.000877
4.998000,0.000219,-0.000439
5.000000,0.000000,-0.000000
5.002000,-0.000219,0.000439
5.004000,-0.000439,0.000877
5.006000,-0.000658,0.001316
5.008000,-0.000877,0.001755
5.010000,-0.001097,0.002193
5.012000,-0.001316,0.002632
5.014000,-0.001535,0.003070
5.016000,-0.001755,0.003509
5.018000,-0.001974,0.003948
5.020000,-0.002193,0.004386
5.022000,-0.002412,0.004825
5.024000,-0.002632,0.005263
5.026000,-0.002851,0.005701
5.028000,-0.003070,0.006140
5.030000,-0.003290,0.006578
5.032000,-0.003509,0.007016
5.034000,-0.003728,0.007455
5.036000,-0.003948,0.007893
5.038000,-0.004167,0.008331
5.040000,-0.004386,0.008769
5.042000,-0.004605,0.009207
5.044000,-0.004825,0.009645
5.046000,-0.005044,0.010083
5.048000,-0.005263,0.010521
5.050000,-0.005482,0.010959
5.052000,-0.005701,0.011397
5.054000,-0.005921,0.011834
5.056000,-0.006140,0.012272
5.058000,-0.006359,0.012710
5.060000,-0.006578,0.013147
5.062000,-0.006797,0.013584
5.064000,-0.007016,0.014022
5.066000,-0.007236,0.014459
5.068000,-0.007455,0.014896
5.070000,-0.007674,0.015333
5.072000,-0.007893,0.015770
5.074000,-0.008112,0.016207
5.076000,-0.008331,0.016643
5.078000,-0.008550,0.017080
5.080000,-0.008769,0.017516
5.082000,-0.008988,0.017953
5.084000,-0.009207,0.018389
5.086000,-0.009426,0.018825
5.088000,-0.009645,0.019261
5.090000,-0.009864,0.019697
5.092000,-0.010083,0.020133
5.094000,-0.010302,0.020569
5.096000,-0.010521,0.021004
5.098000,-0.010740,0.021440
5.100000,-0.010959,0.021875
5.102000,-0.011178,0.022310
5.104000,-0.011397,0.022745
5.106000,-0.011616,0.023180
5.108000,-0.011834,0.023614
5.110000,-0.012053,0.024049
5.112000,-0.012272,0.024483
5.114000,-0.012491,0.024918
5.116000,-0.012710,0.025352
5.118000,-0.012928,0.025786
5.120000,-0.013147,0.026219
5.122000,-0.013366,0.026653
5.124000,-0.013584,0.027086
5.126000,-0.013803,0.027520
5.128000,-0.014022,0.027953
5.130000,-0.014240,0.028386
5.132000,-0.014459,0.028818
5.134000,-0.014677,0.029251
5.136000,-0.014896,0.029683
5.138000,-0.015114,0.030115
5.140000,-0.015333,0.030547
5.142000,-0.015551,0.030979
5.144000,-0.015770,0.031411
5.146000,-0.015988,0.031842
5.148000,-0.016207,0.032273
5.150000,-0.016425,0.032704
5.152000,-0.016643,0.033135
5.154000,-0.016862,0.033566
5.156000,-0.017080,0.033996
5.158000,-0.017298,0.034426
5.160000,-0.017516,0.034856
5.162000,-0.017735,0.035286
5.164000,-0.017953,0.035715
5.166000,-0.018171,0.036144
5.168000,-0.018389,0.036573
5.170000,-0.018607,0.037002
5.172000,-0.018825,0.037431
5.174000,-0.019043,0.037859
5.176000,-0.019261,0.038287
5.178000,-0.019479,0.038715
5.180000,-0.019697,0.039143
5.182000,-0.019915,0.039570
5.184000,-0.020133,0.039997
5.186000,-0.020351,0.040424
5.188000,-0.020569,0.040851
5.190000,-0.020786,0.041277
5.192000,-0.021004,0.041703
5.194000,-0.021222,0.042129
5.196000,-0.021440,0.042554
5.198000,-0.021657,0.042980
5.200000,-0.021875,0.043405
5.202000,-0.022092,0.043829
5.204000,-0.022310,0.044254
5.206000,-0.022527,0.044678
5.208000,-0.022745,0.045102
5.210000,-0.022962,0.045525
5.212000,-0.023180,0.045949
5.214000,-0.023397,0.046372
5.216000,-0.023614,0.046795
5.218000,-0.023832,0.047217
5.220000,-0.024049,0.047639
5.222000,-0.024266,0.048061
5.224000,-0.024483,0.048482
5.226000,-0.024700,0.048904
5.228000,-0.024918,0.049325
5.230000,-0.025135,0.049745
5.232000,-0.025352,0.050166
5.234000,-0.025569,0.050586
5.236000,-0.025786,0.051005
5.238000,-0.026002,0.051425
5.240000,-0.026219,0.051844
5.242000,-0.026436,0.052262
5.244000,-0.026653,0.052681
5.246000,-0.026870,0.053099
5.248000,-0.027086,0.053516
5.250000,-0.027303,0.053934
5.252000,-0.027520,0.054351
5.254000,-0.027736,0.054767
5.256000,-0.027953,0.055184
5.258000,-0.028169,0.055600
5.260000,-0.028386,0.056015
5.262000,-0.028602,0.056430
5.264000,-0.028818,0.056845
5.266000,-0.029035,0.057260
5.268000,-0.029251,0.057674
5.270000,-0.029467,0.058088
5.272000,-0.029683,0.058501
5.274000,-0.029899,0.058915
5.276000,-0.030115,0.059327
5.278000,-0.030331,0.059740
5.280000,-0.030547,0.060152
5.282000,-0.030763,0.060563
5.284000,-0.030979,0.060974
5.286000,-0.031195,0.061385
5.288000,-0.031411,0.061796
5.290000,-0.031626,0.062206
5.292000,-0.031842,0.062615
5.294000,-0.032058,0.063025
5.296000,-0.032273,0.063433
5.298000,-0.032489,0.063842
5.300000,-0.032704,0.064250
5.302000,-0.032920,0.064657
5.304000,-0.033135,0.065065
5.306000,-0.033350,0.065472
5.308000,-0.033566,0.065878
5.310000,-0.033781,0.066284
5.312000,-0.033996,0.066690
5.314000,-0.034211,0.067095
5.316000,-0.034426,0.067499
5.318000,-0.034641,0.067904
5.320000,-0.034856,0.068308
5.322000,-0.035071,0.068711
5.324000,-0.035286,0.069114
5.326000,-0.035500,0.069517
5.328000,-0.035715,0.069919
5.330000,-0.035930,0.070320
5.332000,-0.036144,0.070722
5.334000,-0.036359,0.071122
5.336000,-0.036573,0.071523
5.338000,-0.036788,0.071923
5.340000,-0.037002,0.072322
5.342000,-0.037217,0.072721
5.344000,-0.037431,0.073120
5.346000,-0.037645,0.073518
5.348000,-0.037859,0.073915
5.350000,-0.038073,0.074313
5.352000,-0.038287,0.074709
5.354000,-0.038501,0.075105
5.356000,-0.038715,0.075501
5.358000,-0.038929,0.075896
5.360000,-0.039143,0.076291
5.362000,-0.039356,0.076685
5.364000,-0.039570,0.077079
5.366000,-0.039784,0.077472
5.368000,-0.039997,0.077865
5.370000,-0.040211,0.078258
5.372000,-0.040424,0.078649
5.374000,-0.040637,0.079041
5.376000,-0.040851,0.079432
5.378000,-0.041064,0.079822
5.380000,-0.041277,0.080212
5.382000,-0.041490,0.080601
5.384000,-0.041703,0.080990
